Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
"MainControl, Inc.",09/02/1997,C900177573,7372,511210,2,10.00,60.50,5,Star Ventures GmbH,STAR Ventures Enterprises VI,-
"Mainspring, Inc.",06/01/1996,C000072478,8742,541611,1,4.10,8.00,3,Greylock Partners LLC,Greylock Partners - Unspecified Fund,-
"Mainspring, Inc.",06/01/1996,C000072478,8742,541611,1,4.10,8.00,3,Highland Capital Partners LLC,Highland Capital Partners II,1.88
"Mainspring, Inc.",06/01/1996,C000072478,8742,541611,1,4.10,8.00,3,Massachusetts Institute of Technology,Massachusetts Institute of Technology,-
"Mainspring, Inc.",12/01/1996,C000072478,8742,541611,2,7.00,23.00,5,Flatiron Partners,"Flatiron Fund, LLC",-
"Mainspring, Inc.",12/01/1996,C000072478,8742,541611,2,7.00,23.00,5,Greylock Partners LLC,Greylock Partners - Unspecified Fund,-
"Mainspring, Inc.",12/01/1996,C000072478,8742,541611,2,7.00,23.00,5,Highland Capital Partners LLC,Highland Capital Partners II,0.70
"Mainspring, Inc.",12/01/1996,C000072478,8742,541611,2,7.00,23.00,5,Massachusetts Institute of Technology,Massachusetts Institute of Technology,-
"Mainspring, Inc.",12/01/1996,C000072478,8742,541611,2,7.00,23.00,5,Reed Elsevier Inc,"Reed Elsevier Ventures, Ltd. - Unspecified Fund",-
"Mainspring, Inc.",10/01/1997,C000072478,8742,541611,4,2.80,48.80,5,Chemical Venture Partners,Chemical Venture Partners - Unspecified Fund,-
"Mainspring, Inc.",10/01/1997,C000072478,8742,541611,4,2.80,48.80,5,Flatiron Partners,"Flatiron Fund, LLC",-
"Mainspring, Inc.",10/01/1997,C000072478,8742,541611,4,2.80,48.80,5,Greylock Partners LLC,Greylock Partners - Unspecified Fund,-
"Mainspring, Inc.",10/01/1997,C000072478,8742,541611,4,2.80,48.80,5,Highland Capital Partners LLC,Highland Capital Partners LLC - Unspecified Fund,-
"Mainspring, Inc.",10/01/1997,C000072478,8742,541611,4,2.80,48.80,5,Undisclosed Firm,Undisclosed Fund,-
MainStreet Networks,07/01/1995,C900666869,7379,541519,1,2.00,6.00,1,Institutional Venture Partners,Institutional Venture Partners - Unspecified Fund,-
MainStreet Networks,07/01/1996,C900666869,7379,541519,3,10.00,22.40,2,Crosspoint Venture Partners,Crosspoint Venture Partners - Unspecified Fund,-
MainStreet Networks,07/01/1996,C900666869,7379,541519,3,10.00,22.40,2,Institutional Venture Partners,Institutional Venture Partners - Unspecified Fund,-
MainStreet Networks,09/02/1997,C900666869,7379,541519,4,8.50,25.82,3,Crosspoint Venture Partners,Crosspoint Venture Partners 1996,0.47
MainStreet Networks,09/02/1997,C900666869,7379,541519,4,8.50,25.82,3,Institutional Venture Partners,Institutional Venture Partners VI,-
MainStreet Networks,09/02/1997,C900666869,7379,541519,4,8.50,25.82,3,Nth Power LLC,"Nth Power Technologies Fund I, L.P.",-
MakeMusic Inc,05/29/1997,C000030006,7372,511210,3,1.15,5.52,5,Cherry Tree Investments Inc,Cherry Tree Ventures IV,0.10
"Maker Communications, Inc.",09/01/1996,C000063943,3674,334413,1,8.70,17.23,4,Bessemer Venture Partners,Bessemer Venture Partners - Unspecified Fund,2.96
"Maker Communications, Inc.",09/01/1996,C000063943,3674,334413,1,8.70,17.23,4,Greylock Partners LLC,Greylock Partners - Unspecified Fund,-
"Maker Communications, Inc.",09/01/1996,C000063943,3674,334413,1,8.70,17.23,4,Applied Technology Co Ltd,"Technologies for Information and Entertainment III, L.P.",0.70
"Maker Communications, Inc.",09/01/1996,C000063943,3674,334413,1,8.70,17.23,4,Undisclosed Firm,Undisclosed Fund,-
"Maker Communications, Inc.",10/01/1997,C000063943,3674,334413,2,10.20,36.00,5,Applied Technology Co Ltd,"Applied Technology Partners, L.P. - Unspecified Fund",-
"Maker Communications, Inc.",10/01/1997,C000063943,3674,334413,2,10.20,36.00,5,Bessemer Venture Partners,Bessemer Venture Partners - Unspecified Fund,0.41
"Maker Communications, Inc.",10/01/1997,C000063943,3674,334413,2,10.20,36.00,5,Lightspeed Management Company LLC,Lightspeed Venture Partners - Unspecified Fund,-
"Maker Communications, Inc.",10/01/1997,C000063943,3674,334413,2,10.20,36.00,5,Norwest Venture Partners,"Norwest Venture Partners VI, L.P.",4.00
"Maker Communications, Inc.",10/01/1997,C000063943,3674,334413,2,10.20,36.00,5,Undisclosed Firm,Undisclosed Fund,0.50
"ManagedComp, Inc.",01/15/1996,C900924663,6331,524126,1,0.50,50.00,1,Greylock Partners LLC,Greylock Partners - Unspecified Fund,-
Mantis Corporation,06/18/1996,C900927929,-,-,1,1.50,4.50,1,Cordova Ventures,Cordova Ventures - Unspecified Fund,1.50
"MapQuest.com, Inc.",07/01/1997,C000063809,7375,541370,2,12.00,44.00,6,Highland Capital Partners LLC,Highland Capital Partners III Family,5.00
"MapQuest.com, Inc.",07/01/1997,C000063809,7375,541370,2,12.00,44.00,6,Cornerstone Equity Investors LLC,Prudential Equity Investors III,-
"MapQuest.com, Inc.",07/01/1997,C000063809,7375,541370,2,12.00,44.00,6,RR Donnelley & Sons Co,RR Donnelly,-
"MapQuest.com, Inc.",07/01/1997,C000063809,7375,541370,2,12.00,44.00,6,Trident Capital,Trident Capital -Unspecified Fund,0.42
"MapQuest.com, Inc.",07/01/1997,C000063809,7375,541370,2,12.00,44.00,6,Undisclosed Firm,Undisclosed Fund,-
"MapQuest.com, Inc.",07/01/1997,C000063809,7375,541370,2,12.00,44.00,6,Weston Presidio Capital,Weston Presidio Capital II,-
MarchFirst Inc,08/01/1995,C000004976,7311,541810,1,5.50,37.50,2,Frontenac Company LLC,"Frontenac VI, L.P.",4.00
MarchFirst Inc,08/01/1995,C000004976,7311,541810,1,5.50,37.50,2,Enivid Inc,Platinum Venture Funds - Unspecified Fund,1.50
Maret Corporation,04/01/1997,C900175500,2834,325412,4,0.70,8.00,2,Columbine Venture Fund II LP,"Columbine Venture Fund II, L.P.",0.35
Maret Corporation,04/01/1997,C900175500,2834,325412,4,0.70,8.00,2,InnoCal Venture Capital,InnoCal L.P. (InnoCal I),-
"Marimba, Inc.",08/08/1996,C000063797,7372,511210,1,4.00,18.80,2,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers VIII,1.10
"Marimba, Inc.",08/08/1996,C000063797,7372,511210,1,4.00,18.80,2,Undisclosed Firm,Undisclosed Fund,-
"Marimba, Inc.",07/01/1997,C000063797,7372,511210,2,14.96,78.77,7,Hewlett-Packard Co,Compaq Computer Corporation,-
"Marimba, Inc.",07/01/1997,C000063797,7372,511210,2,14.96,78.77,7,Itochu Technology Inc,"Itochu Technology, Inc. - Unspecified Fund",-
"Marimba, Inc.",07/01/1997,C000063797,7372,511210,2,14.96,78.77,7,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers - Unspecified Fund,-
"Marimba, Inc.",07/01/1997,C000063797,7372,511210,2,14.96,78.77,7,Trilantic Capital Management LP,Lehman Brothers,-
"Marimba, Inc.",07/01/1997,C000063797,7372,511210,2,14.96,78.77,7,National Semiconductor Corp,National Semiconductor,-
"Marimba, Inc.",07/01/1997,C000063797,7372,511210,2,14.96,78.77,7,Peoplesoft Inc,"PeopleSoft, Inc. -Unspecified Fund",-
"Marimba, Inc.",07/01/1997,C000063797,7372,511210,2,14.96,78.77,7,Undisclosed Firm,Undisclosed Fund,-
"MarketFirst Software, Inc.",06/30/1997,C900563173,7375,561499,1,0.01,1.93,1,Undisclosed Firm,Undisclosed Fund,-
"MarketFirst Software, Inc.",10/31/1997,C900563173,7375,561499,2,1.10,4.96,1,Undisclosed Firm,Undisclosed Fund,1.10
"MarketTools, Inc.",11/03/1997,C900174615,7376,541513,1,0.40,1.48,1,Undisclosed Firm,Undisclosed Fund,0.40
"Masada Security Holdings, Inc.",06/30/1995,C900461183,7382,561621,4,17.50,66.50,5,Centennial Ventures Vii L P,"Centennial Fund III, L.P.",0.31
"Masada Security Holdings, Inc.",06/30/1995,C900461183,7382,561621,4,17.50,66.50,5,Centennial Ventures Vii L P,"Centennial Fund IV, L.P.",3.97
"Masada Security Holdings, Inc.",06/30/1995,C900461183,7382,561621,4,17.50,66.50,5,HarbourVest Partners LLC,HarbourVest Partners IV - Direct,3.00
"Masada Security Holdings, Inc.",06/30/1995,C900461183,7382,561621,4,17.50,66.50,5,South Atlantic Venture Fund L P,"South Atlantic Venture Fund II, L.P.",0.84
"Masada Security Holdings, Inc.",06/30/1995,C900461183,7382,561621,4,17.50,66.50,5,Undisclosed Firm,Undisclosed Fund,-
Masimo Corporation,01/17/1995,C000065191,3845,334517,3,6.00,25.00,2,Undisclosed Firm,Undisclosed Fund,-
Masimo Corporation,01/17/1995,C000065191,3845,334517,3,6.00,25.00,2,Warburg Pincus LLC,"Warburg Pincus Ventures, L.P.",5.03
Masimo Corporation,07/01/1996,C000065191,3845,334517,4,10.50,65.00,4,Camden Partners Holdings LLC,"Cahill, Warnock Strategic Partners Fund, L.P.",-
Masimo Corporation,07/01/1996,C000065191,3845,334517,4,10.50,65.00,4,Eos Partners LP,"Eos Partners, L.P. - Unspecified Fund",-
Masimo Corporation,07/01/1996,C000065191,3845,334517,4,10.50,65.00,4,Pliant Corp,J.P. Morgan Partners - Unspecified Fund,-
Masimo Corporation,07/01/1996,C000065191,3845,334517,4,10.50,65.00,4,Undisclosed Firm,Undisclosed Fund,-
Masimo Corporation,12/01/1997,C000065191,3845,334517,5,18.49,92.94,2,Undisclosed Firm,Undisclosed Fund,10.00
Masimo Corporation,12/01/1997,C000065191,3845,334517,5,18.49,92.94,2,Undisclosed Firm,Undisclosed Fund,-
Masspower,01/01/1997,C902148149,4911,221119,1,17.00,97.15,1,Energy Investors Fund LP,Project Finance Fund III,17.00
"MasterCare, Inc.",09/15/1995,C900690551,8099,621991,1,3.00,15.00,2,Frazier Healthcare Partners,"Frazier Healthcare II, L.P.",1.00
"MasterCare, Inc.",09/15/1995,C900690551,8099,621991,1,3.00,15.00,2,Frazier Healthcare Partners,"Frazier Healthcare Investments, L.P.",2.00
"MasterCare, Inc.",03/26/1997,C900690551,8099,621991,2,15.40,43.40,5,Century Capital Management Inc,Century Capital Partners - Unspecified Fund,-
"MasterCare, Inc.",03/26/1997,C900690551,8099,621991,2,15.40,43.40,5,Frazier Healthcare Partners,"Frazier Healthcare II, L.P.",1.00
"MasterCare, Inc.",03/26/1997,C900690551,8099,621991,2,15.40,43.40,5,Northwestern Mutual Capital LLC,Northwestern Mutual Life,-
"MasterCare, Inc.",03/26/1997,C900690551,8099,621991,2,15.40,43.40,5,Pacific Venture Group,"Pacific Venture Group, L.P.",3.93
"MasterCare, Inc.",03/26/1997,C900690551,8099,621991,2,15.40,43.40,5,PNC Equity Management Corp,PNC Equity Partners - Unspecified Fund,-
"Mastering, Inc.",09/01/1995,C000002930,7389,561499,1,6.00,11.60,2,Frontenac Company LLC,"Frontenac VI, L.P.",5.00
"Mastering, Inc.",09/01/1995,C000002930,7389,561499,1,6.00,11.60,2,Undisclosed Firm,Undisclosed Fund,-
"MatchLogic, Inc.",06/12/1997,C900431007,7375,517110,2,9.00,14.10,4,Ibelay LLC,iBelay - Unspecified Fund,-
"MatchLogic, Inc.",06/12/1997,C900431007,7375,517110,2,9.00,14.10,4,Actua Corp,Internet Capital Group -Unspecified Fund,-
"MatchLogic, Inc.",06/12/1997,C900431007,7375,517110,2,9.00,14.10,4,Sequel Venture Partners,Sequel Limited Partnership,2.40
"MatchLogic, Inc.",06/12/1997,C900431007,7375,517110,2,9.00,14.10,4,TL Ventures Inc,TL Ventures III,4.86
"MaterniCare, Inc.",07/24/1996,C900172701,-,-,4,10.00,18.00,4,Lightspeed Management Company LLC,Lightspeed Venture Partners - Unspecified Fund,-
"MaterniCare, Inc.",07/24/1996,C900172701,-,-,4,10.00,18.00,4,Mayfield Fund,Mayfield VII,2.66
"MaterniCare, Inc.",07/24/1996,C900172701,-,-,4,10.00,18.00,4,Oxford Bioscience Partners,Oxford Bioscience Partners I,-
"MaterniCare, Inc.",07/24/1996,C900172701,-,-,4,10.00,18.00,4,Undisclosed Firm,Undisclosed Fund,-
"MaterniCare, Inc.",10/01/1997,C900172701,-,-,6,5.00,27.00,4,Lightspeed Management Company LLC,Lightspeed Venture Partners - Unspecified Fund,-
"MaterniCare, Inc.",10/01/1997,C900172701,-,-,6,5.00,27.00,4,Mayfield Fund,Mayfield VII,-
"MaterniCare, Inc.",10/01/1997,C900172701,-,-,6,5.00,27.00,4,Pacific Venture Group,"Pacific Venture Group, L.P.",2.45
"MaterniCare, Inc.",10/01/1997,C900172701,-,-,6,5.00,27.00,4,"Vector Fund Management, L.P.",Vector Later Stage Equity Fund,-
"MaterniCare, Inc.",05/02/1995,C900172701,-,-,2,2.20,3.80,1,Undisclosed Firm,Undisclosed Fund,-
"Matrigen, Inc.",01/01/1997,C901373108,2833,325411,1,0.70,4.00,2,Arch Venture Partners,ARCH Venture Partners LLC - Unspecified Fund,-
"Matrigen, Inc.",01/01/1997,C901373108,2833,325411,1,0.70,4.00,2,Edf Ventures,"Enterprise Development Fund, L.P.",-
"MatrixOne, Inc.",09/30/1997,C000070311,3571,334111,13,11.00,33.76,6,American Research & Development Corp,American Research & Development,-
"MatrixOne, Inc.",09/30/1997,C000070311,3571,334111,13,11.00,33.76,6,Chicago Growth Partners LLC,Chicago Growth Partners - Unspecified Fund,0.01
"MatrixOne, Inc.",09/30/1997,C000070311,3571,334111,13,11.00,33.76,6,Gilde Investment Management BV,Gilde Venture Fund,-
"MatrixOne, Inc.",09/30/1997,C000070311,3571,334111,13,11.00,33.76,6,Flagship Ventures,"OneLiberty Fund III, L.P.",-
"MatrixOne, Inc.",09/30/1997,C000070311,3571,334111,13,11.00,33.76,6,OXFORD PARTNERS LTD,Oxford Partners,-
"MatrixOne, Inc.",09/30/1997,C000070311,3571,334111,13,11.00,33.76,6,Private Equity Partners Inc,"Private Equity Partners I, L.P.",-
"MatureWell, Inc.",10/01/1996,C900171012,8099,621991,1,6.20,7.20,6,Salix Ventures LP,"CGJR Health Care Services, L.P.",-
"MatureWell, Inc.",10/01/1996,C900171012,8099,621991,1,6.20,7.20,6,aPriori Capital Partners,DLJ - Unspecified Fund,-
"MatureWell, Inc.",10/01/1996,C900171012,8099,621991,1,6.20,7.20,6,Frazier Healthcare Partners,"Frazier Healthcare II, L.P.",1.02
"MatureWell, Inc.",10/01/1996,C900171012,8099,621991,1,6.20,7.20,6,Mayfield Fund,Mayfield VIII,1.55
"MatureWell, Inc.",10/01/1996,C900171012,8099,621991,1,6.20,7.20,6,"New Enterprise Associates, Inc.","New Enterprise Associates VI, L.P.",1.02
"MatureWell, Inc.",10/01/1996,C900171012,8099,621991,1,6.20,7.20,6,Sprout Group,Sprout Capital VII,1.98
Maxia Pharmaceuticals,11/27/1997,C900171183,2836,325414,1,4.00,18.00,1,Bay City Capital LLC,Bay City Capital LLC - Unspecified Fund,-
"Maxim Pharmaceuticals, Inc.",05/17/1996,C000030712,2836,325414,3,1.80,19.40,1,Undisclosed Firm,Undisclosed Fund,-
"Maxim Pharmaceuticals, Inc.",09/04/1995,C000030712,2836,325414,2,1.70,14.50,1,Undisclosed Firm,Undisclosed Fund,-
"Maxygen, Inc.",03/31/1997,C000069502,2836,541711,1,5.60,16.51,1,Undisclosed Firm,Undisclosed Fund,-
MC Informatics Inc.,01/01/1997,C000031070,7372,334611,5,0.25,6.60,1,PAPPAJOHN CAPITAL RESOURCES,Equity Dynamics,-
MC Informatics Inc.,08/01/1995,C000031070,7372,334611,3,1.20,2.22,2,Edgewater Funds,Edgewater Private Equity Fund II,-
MC Informatics Inc.,08/01/1995,C000031070,7372,334611,3,1.20,2.22,2,PAPPAJOHN CAPITAL RESOURCES,John Pappajohn,-
MC Informatics Inc.,12/31/1995,C000031070,7372,334611,4,2.20,6.60,2,Edgewater Funds,Edgewater Funds - Unspecified Fund,0.27
MC Informatics Inc.,12/31/1995,C000031070,7372,334611,4,2.20,6.60,2,Undisclosed Firm,Undisclosed Fund,-
"MCK Communications, Inc.",06/28/1996,C000066595,3669,334290,1,-,24.30,2,Summit Partners LP,"Summit Subordinated Debt Fund, L.P.",0.07
"MCK Communications, Inc.",06/28/1996,C000066595,3669,334290,1,-,24.30,2,Summit Partners LP,"Summit Ventures IV, L.P.",12.31
"McZand Herbal, Inc.",12/24/1995,C900575031,2833,325411,1,0.85,5.30,2,Colorado Venture Management,CVM Equity Fund IV,0.40
"McZand Herbal, Inc.",12/24/1995,C900575031,2833,325411,1,0.85,5.30,2,Undisclosed Firm,Undisclosed Fund,-
Measurably Better Corporation,09/18/1995,C902015497,3143,316213,1,3.50,6.50,2,Marquette Venture Partners L P,Marquette Venture Partners II,0.20
Measurably Better Corporation,09/18/1995,C902015497,3143,316213,1,3.50,6.50,2,Undisclosed Firm,Undisclosed Fund,-
MediaBridge Technologies,03/28/1996,C901287006,7372,334611,1,2.00,25.00,1,Granite Ventures LLC,Granite Ventures LLC - Unspecified Fund,-
"MediaQ, Inc.",09/01/1997,C900169777,3674,334413,1,2.00,8.00,2,Undisclosed Firm,Undisclosed Fund,-
"MediaQ, Inc.",09/01/1997,C900169777,3674,334413,1,2.00,8.00,2,Heller Ehrman LLP,Venture Law Group - Unspecified Fund,-
"MedicaLogic/Medscape, Inc.",07/01/1995,C000069418,7372,334611,3,1.10,37.60,2,"New Enterprise Associates, Inc.","New Enterprise Associates VI, L.P.",0.80
"MedicaLogic/Medscape, Inc.",07/01/1995,C000069418,7372,334611,3,1.10,37.60,2,Undisclosed Firm,Undisclosed Fund,-
"MedicaLogic/Medscape, Inc.",12/28/1995,C000069418,7372,334611,4,15.80,64.30,7,Coleman Swenson Booth Inc,"Franklin Capital Associates III, L.P.",2.00
"MedicaLogic/Medscape, Inc.",12/28/1995,C000069418,7372,334611,4,15.80,64.30,7,Outwich Ltd,Furman Selz Inc. - Unspecified Fund,-
"MedicaLogic/Medscape, Inc.",12/28/1995,C000069418,7372,334611,4,15.80,64.30,7,Glynn Capital Management LLC,Glynn Capital Management LLC - Unspecified Fund,-
"MedicaLogic/Medscape, Inc.",12/28/1995,C000069418,7372,334611,4,15.80,64.30,7,"New Enterprise Associates, Inc.","New Enterprise Associates VI, L.P.",1.50
"MedicaLogic/Medscape, Inc.",12/28/1995,C000069418,7372,334611,4,15.80,64.30,7,Crosslink Capital Inc,Omega Ventures II,2.06
"MedicaLogic/Medscape, Inc.",12/28/1995,C000069418,7372,334611,4,15.80,64.30,7,RS Investment Trust,RS Investments - Unspecified Fund,-
"MedicaLogic/Medscape, Inc.",12/28/1995,C000069418,7372,334611,4,15.80,64.30,7,Sequoia Capital,Sequoia Capital - Unspecified Fund,0.94
"MedicaLogic/Medscape, Inc.",05/21/1996,C000069418,7372,334611,5,15.00,35.40,8,Amerindo Investment Advisors Inc,"Amerindo Investment Advisors, Inc.- Unspecified Fund",-
"MedicaLogic/Medscape, Inc.",05/21/1996,C000069418,7372,334611,5,15.00,35.40,8,Coleman Swenson Booth Inc,"Franklin Capital Associates III, L.P.",0.75
"MedicaLogic/Medscape, Inc.",05/21/1996,C000069418,7372,334611,5,15.00,35.40,8,Outwich Ltd,Furman Selz Inc. - Unspecified Fund,-
"MedicaLogic/Medscape, Inc.",05/21/1996,C000069418,7372,334611,5,15.00,35.40,8,Glynn Capital Management LLC,Glynn Capital Management LLC - Unspecified Fund,-
"MedicaLogic/Medscape, Inc.",05/21/1996,C000069418,7372,334611,5,15.00,35.40,8,"New Enterprise Associates, Inc.","New Enterprise Associates VI, L.P.",1.16
"MedicaLogic/Medscape, Inc.",05/21/1996,C000069418,7372,334611,5,15.00,35.40,8,Crosslink Capital Inc,Omega Ventures II,0.51
"MedicaLogic/Medscape, Inc.",05/21/1996,C000069418,7372,334611,5,15.00,35.40,8,RS Investment Trust,RS Investments - Unspecified Fund,-
"MedicaLogic/Medscape, Inc.",05/21/1996,C000069418,7372,334611,5,15.00,35.40,8,Sequoia Capital,Sequoia Capital Growth Fund,0.36
"MedicaLogic/Medscape, Inc.",12/01/1997,C000069418,7372,334611,6,13.60,126.40,1,Enterprise Partners Management LLC,Enterprise Partners Venture Capital - Unspecified Fund,-
"MediSphere Health Partners, Inc.",04/16/1996,C900168267,8062,622110,1,2.00,7.00,3,Coleman Swenson Booth Inc,"Franklin Capital Associates III, L.P.",0.55
"MediSphere Health Partners, Inc.",04/16/1996,C900168267,8062,622110,1,2.00,7.00,3,"New Enterprise Associates, Inc.","New Enterprise Associates VI, L.P.",0.30
"MediSphere Health Partners, Inc.",04/16/1996,C900168267,8062,622110,1,2.00,7.00,3,Warburg Pincus LLC,"Warburg Pincus Ventures, L.P.",-
"MediSphere Health Partners, Inc.",09/26/1996,C900168267,8062,622110,2,17.94,32.70,3,Coleman Swenson Booth Inc,"Franklin Capital Associates III, L.P.",4.95
"MediSphere Health Partners, Inc.",09/26/1996,C900168267,8062,622110,2,17.94,32.70,3,"New Enterprise Associates, Inc.",New Enterprise Associates VII,2.99
"MediSphere Health Partners, Inc.",09/26/1996,C900168267,8062,622110,2,17.94,32.70,3,Warburg Pincus LLC,"Warburg Pincus Ventures, L.P.",10.00
Medscape  Inc,10/31/1997,C000066592,7389,561499,1,6.80,15.00,7,Apax Partners LLP,APA Excelsior IV,0.84
Medscape  Inc,10/31/1997,C000066592,7389,561499,1,6.80,15.00,7,Apax Partners LLP,Apax Partners LLP - Unspecified Fund,0.16
Medscape  Inc,10/31/1997,C000066592,7389,561499,1,6.80,15.00,7,Whiz Partners Inc,CSK Ventures,-
Medscape  Inc,10/31/1997,C000066592,7389,561499,1,6.80,15.00,7,CIBC Oppenheimer & Co Inc,"India Private Equity Fund L.P., The",-
Medscape  Inc,10/31/1997,C000066592,7389,561499,1,6.80,15.00,7,Allegis Capital LLC,"Media Technology Ventures, L.P.",-
Medscape  Inc,10/31/1997,C000066592,7389,561499,1,6.80,15.00,7,Undisclosed Firm,Undisclosed Fund,-
Medscape  Inc,10/31/1997,C000066592,7389,561499,1,6.80,15.00,7,Undisclosed Firm,Undisclosed Fund,-
"MedSpan Health Options, Inc.",10/01/1996,C901158770,6411,524210,2,9.00,27.00,2,Boston Capital Ventures LP,Boston Capital Ventures - Unspecified Fund,-
"MedSpan Health Options, Inc.",10/01/1996,C901158770,6411,524210,2,9.00,27.00,2,Undisclosed Firm,Undisclosed Fund,-
MegaPath Group Inc,07/16/1997,C000062524,4813,334210,1,8.50,16.96,3,Crosspoint Venture Partners,Crosspoint Venture Partners 1996,1.50
MegaPath Group Inc,07/16/1997,C000062524,4813,334210,1,8.50,16.96,3,Intel Capital Corp,Intel Capital - Unspecified Fund,-
MegaPath Group Inc,07/16/1997,C000062524,4813,334210,1,8.50,16.96,3,Warburg Pincus LLC,"Warburg Pincus Ventures, L.P.",6.00
MEI Software Systems,09/29/1995,C900168655,7372,334611,3,0.20,5.76,1,Edison Partners LP,Edison Venture Fund II,-
MelanX Corporation,01/01/1995,C900168731,2844,325620,2,0.60,1.20,2,Undisclosed Firm,Undisclosed Fund,-
MelanX Corporation,01/01/1995,C900168731,2844,325620,2,0.60,1.20,2,Ventures Medical Associates LP,Ventures Medical - Unspecified Fund,-
MelanX Corporation,03/26/1996,C900168731,2844,325620,3,1.60,4.30,2,Undisclosed Firm,Undisclosed Fund,-
MelanX Corporation,03/26/1996,C900168731,2844,325620,3,1.60,4.30,2,Woodside Fund,Woodside Fund III,0.25
MelanX Corporation,12/18/1997,C900168731,2844,325620,4,0.80,5.00,3,Intersouth Partners,Intersouth Partners - Unspecified Fund,-
MelanX Corporation,12/18/1997,C900168731,2844,325620,4,0.80,5.00,3,Ventures Medical Associates LP,Ventures Medical - Unspecified Fund,0.13
MelanX Corporation,12/18/1997,C900168731,2844,325620,4,0.80,5.00,3,Woodside Fund,Woodside Fund - Unspecified Fund,0.13
"Mercator Genetics, Inc.",04/01/1996,C900167302,8731,541712,3,4.50,12.20,4,InterWest Partners LLC,InterWest Partners V,1.49
"Mercator Genetics, Inc.",04/01/1996,C900167302,8731,541712,3,4.50,12.20,4,Oak Investment Partners,Oak Investment Partners V,1.47
"Mercator Genetics, Inc.",04/01/1996,C900167302,8731,541712,3,4.50,12.20,4,RS Investment Trust,"Robertson, Colman & Stephens IV (AKA: RS & Co. IV)",1.04
"Mercator Genetics, Inc.",04/01/1996,C900167302,8731,541712,3,4.50,12.20,4,Undisclosed Firm,Undisclosed Fund,-
"Mercator Software, Inc.",05/15/1997,C000031343,7372,511210,6,-,78.22,4,"Mitsui & Co. Global Investment, Ltd.","Mitsui & Co, Ltd.",1.00
"Mercator Software, Inc.",05/15/1997,C000031343,7372,511210,6,-,78.22,4,Nippon Venture Capital Co Ltd,Undisclosed Fund,-
"Mercator Software, Inc.",05/15/1997,C000031343,7372,511210,6,-,78.22,4,Undisclosed Firm,Undisclosed Fund,-
"Mercator Software, Inc.",05/15/1997,C000031343,7372,511210,6,-,78.22,4,Yasuda Enterprise Development Co Ltd,"Yasuda Enterprise Development Co., Ltd. - Unspecified Fund",-
"Merchandise Sales, Inc.",01/01/1995,C902563571,-,-,4,0.30,9.60,2,InterWest Partners LLC,InterWest Partners IV,0.13
"Merchandise Sales, Inc.",01/01/1995,C902563571,-,-,4,0.30,9.60,2,Undisclosed Firm,Undisclosed Fund,-
"Meretek Diagnostics, Inc.",09/01/1996,C900167596,8071,621512,3,0.04,36.00,1,POINT VENTURE PARTNERS L P,"Point Venture Partners, LP",0.04
"Meretek Diagnostics, Inc.",10/01/1995,C900167596,8071,621512,2,1.42,19.50,2,POINT VENTURE PARTNERS L P,Point Venture Partners - Unspecified Fund,-
"Meretek Diagnostics, Inc.",10/01/1995,C900167596,8071,621512,2,1.42,19.50,2,Undisclosed Firm,Undisclosed Fund,-
"MERGENT International, Inc.",04/05/1995,C900430561,7372,334611,1,6.00,15.00,4,Apax Partners LLP,APA Excelsior IV,3.83
"MERGENT International, Inc.",04/05/1995,C900430561,7372,334611,1,6.00,15.00,4,Apax Partners LLP,Apax Partners LLP - Unspecified Fund,-
"MERGENT International, Inc.",04/05/1995,C900430561,7372,334611,1,6.00,15.00,4,CONNECTICUT SEED VENTURES,"Connecticut Seed Ventures, L.P.",-
"MERGENT International, Inc.",04/05/1995,C900430561,7372,334611,1,6.00,15.00,4,Edison Partners LP,Edison Venture Fund III,0.75
Merrill Gardens L L C,08/02/1996,C900166044,8059,623110,1,10.50,10.78,4,Austin Ventures,Austin Ventures IV,2.43
Merrill Gardens L L C,08/02/1996,C900166044,8059,623110,1,10.50,10.78,4,Primus Capital,Primus Capital Fund III,1.26
Merrill Gardens L L C,08/02/1996,C900166044,8059,623110,1,10.50,10.78,4,Richland Ventures,Richland Ventures II,-
Merrill Gardens L L C,08/02/1996,C900166044,8059,623110,1,10.50,10.78,4,SSM Partners LP,"SSM Venture Partners, L.P.",-
Merrill Gardens L L C,08/05/1997,C900166044,8059,623110,2,4.00,11.87,4,Austin Ventures,"Austin Ventures, L.P. - Unspecified Fund",-
Merrill Gardens L L C,08/05/1997,C900166044,8059,623110,2,4.00,11.87,4,Primus Capital,Primus Capital Fund III,0.81
Merrill Gardens L L C,08/05/1997,C900166044,8059,623110,2,4.00,11.87,4,Richland Ventures,Richland Ventures,-
Merrill Gardens L L C,08/05/1997,C900166044,8059,623110,2,4.00,11.87,4,SSM Partners LP,"SSM Venture Partners, L.P.",-
Merrill Gardens L L C,12/15/1997,C900166044,8059,623110,3,6.50,14.54,4,Austin Ventures,"Austin Ventures, L.P. - Unspecified Fund",-
