Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
HiberNA Corp,06/07/2007,C902725348,2834,325412,1,0.90,2.24,3,Undisclosed Firm,Undisclosed Fund,-
HiberNA Corp,06/07/2007,C902725348,2834,325412,1,0.90,2.24,3,Undisclosed Firm,Undisclosed Fund,-
HICO,10/27/2008,C903106913,8999,541990,1,0.68,6.15,1,Aju IB Investment Co Ltd,Sungnam-Kibo Fund,-
"High Tower Software, Inc.",09/20/2006,C900312859,7372,511210,7,1.00,30.27,2,Inroads Capital Partners,INROADS Capital Partners,-
"High Tower Software, Inc.",09/20/2006,C900312859,7372,511210,7,1.00,30.27,2,Liberty Partners Ltd,Liberty Partners - Unspecified Fund,-
Hightail Inc,10/07/2005,C901777384,7372,519130,1,5.01,12.19,3,Alloy Ventures Inc,"Alloy Ventures 2002, L.P.",-
Hightail Inc,10/07/2005,C901777384,7372,519130,1,5.01,12.19,3,Cambrian Ventures Inc,Cambrian Ventures - Unspecified Fund,-
Hightail Inc,10/07/2005,C901777384,7372,519130,1,5.01,12.19,3,Sevin Rosen Funds,Sevin Rosen Fund IX,-
Hightail Inc,10/25/2006,C901777384,7372,519130,2,4.70,18.68,4,Alloy Ventures Inc,"Alloy Ventures 2002, L.P.",-
Hightail Inc,10/25/2006,C901777384,7372,519130,2,4.70,18.68,4,Cambrian Ventures Inc,Cambrian Ventures - Unspecified Fund,-
Hightail Inc,10/25/2006,C901777384,7372,519130,2,4.70,18.68,4,Sevin Rosen Funds,Sevin Rosen Fund IX,-
Hightail Inc,10/25/2006,C901777384,7372,519130,2,4.70,18.68,4,Undisclosed Firm,Undisclosed Fund,-
Hightail Inc,04/24/2007,C901777384,7372,519130,3,10.00,32.43,5,Alloy Ventures Inc,"Alloy Ventures 2002, L.P.",-
Hightail Inc,04/24/2007,C901777384,7372,519130,3,10.00,32.43,5,Cambrian Ventures Inc,Cambrian Fund,-
Hightail Inc,04/24/2007,C901777384,7372,519130,3,10.00,32.43,5,Sevin Rosen Funds,Sevin Rosen Fund IX,-
Hightail Inc,04/24/2007,C901777384,7372,519130,3,10.00,32.43,5,Sigma Partners,Sigma Partners - Unspecified Fund,-
Hightail Inc,04/24/2007,C901777384,7372,519130,3,10.00,32.43,5,Undisclosed Firm,Undisclosed Fund,-
Hightail Inc,07/15/2008,C901777384,7372,519130,4,14.00,57.74,6,Alloy Ventures Inc,"Alloy Ventures 2002, L.P.",-
Hightail Inc,07/15/2008,C901777384,7372,519130,4,14.00,57.74,6,Cambrian Ventures Inc,Cambrian Fund,-
Hightail Inc,07/15/2008,C901777384,7372,519130,4,14.00,57.74,6,Emergence Capital Partners,"Emergence Capital Partners II, L.P.",-
Hightail Inc,07/15/2008,C901777384,7372,519130,4,14.00,57.74,6,Sevin Rosen Funds,Sevin Rosen Fund IX,-
Hightail Inc,07/15/2008,C901777384,7372,519130,4,14.00,57.74,6,Sigma Partners,Sigma Partners - Unspecified Fund,-
Hightail Inc,07/15/2008,C901777384,7372,519130,4,14.00,57.74,6,Undisclosed Firm,Undisclosed Fund,-
"HipLogic, Inc.",02/06/2008,C902310339,7371,541511,2,6.50,12.71,1,Benchmark Capital Management Gesellschaft MBH In Liqu,"Benchmark Capital VI, L.P.",6.50
Histogenics Corp,08/01/2006,C901827690,3845,334510,1,13.10,10.43,5,Boston Millennia Partners,"Boston Millennia Partners II, L.P.",3.95
Histogenics Corp,08/01/2006,C901827690,3845,334510,1,13.10,10.43,5,Flare Capital Partners,"Foundation Medical Partners II, L.P.",5.00
Histogenics Corp,08/01/2006,C901827690,3845,334510,1,13.10,10.43,5,Undisclosed Firm,Undisclosed Fund,3.00
Histogenics Corp,08/01/2006,C901827690,3845,334510,1,13.10,10.43,5,Undisclosed Firm,Undisclosed Fund,-
Histogenics Corp,08/01/2006,C901827690,3845,334510,1,13.10,10.43,5,Undisclosed Firm,Undisclosed Fund,-
"HiWired, Inc.",05/30/2006,C901960573,7372,541511,2,2.00,11.26,3,Kodiak Venture Partners LP,"Kodiak Venture Partners III, L.P.",-
"HiWired, Inc.",05/30/2006,C901960573,7372,541511,2,2.00,11.26,3,Sigma Partners,"Sigma Partners 7, L.P.",-
"HiWired, Inc.",05/30/2006,C901960573,7372,541511,2,2.00,11.26,3,Undisclosed Firm,Undisclosed Fund,-
"HiWired, Inc.",12/18/2007,C901960573,7372,541511,3,9.00,32.01,5,Kodiak Venture Partners LP,"Kodiak Venture Partners III, L.P.",3.44
"HiWired, Inc.",12/18/2007,C901960573,7372,541511,3,9.00,32.01,5,North Hill Ventures LP,North Hill Ventures II,-
"HiWired, Inc.",12/18/2007,C901960573,7372,541511,3,9.00,32.01,5,Sigma Partners,"Sigma Partners 7, L.P.",-
"HiWired, Inc.",12/18/2007,C901960573,7372,541511,3,9.00,32.01,5,Undisclosed Firm,Undisclosed Fund,-
"HiWired, Inc.",12/18/2007,C901960573,7372,541511,3,9.00,32.01,5,Undisclosed Firm,Undisclosed Fund,-
"HiWired, Inc.",06/05/2008,C901960573,7372,541511,4,5.04,5.04,6,Kodiak Venture Partners LP,"Kodiak III Entrepreneurs Fund, L.P.",0.05
"HiWired, Inc.",06/05/2008,C901960573,7372,541511,4,5.04,5.04,6,Kodiak Venture Partners LP,"Kodiak Venture Partners III, L.P.",2.18
"HiWired, Inc.",06/05/2008,C901960573,7372,541511,4,5.04,5.04,6,North Hill Ventures LP,North Hill Ventures II,-
"HiWired, Inc.",06/05/2008,C901960573,7372,541511,4,5.04,5.04,6,Sigma Partners,"Sigma Partners 7, L.P.",-
"HiWired, Inc.",06/05/2008,C901960573,7372,541511,4,5.04,5.04,6,Undisclosed Firm,Undisclosed Fund,-
"HiWired, Inc.",06/05/2008,C901960573,7372,541511,4,5.04,5.04,6,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,12/16/2005,C901451331,3845,334510,2,10.20,31.77,3,Global Venture Capital Inc,"Global Venture Capital, Inc. - Unspecified Fund",-
Hoana Medical Inc,12/16/2005,C901451331,3845,334510,2,10.20,31.77,3,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,12/16/2005,C901451331,3845,334510,2,10.20,31.77,3,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Kolohala Ventures,Kolohala Venture Fund I,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
Hoana Medical Inc,11/02/2006,C901451331,3845,334510,3,20.80,99.55,10,Undisclosed Firm,Undisclosed Fund,-
"Home Bistro Foods, Inc.",04/18/2006,C901718995,4215,492210,4,0.50,15.70,2,SJF Ventures II LP,"SJF Ventures (AKA: Sustainable Jobs Fund, L.P.)",0.08
"Home Bistro Foods, Inc.",04/18/2006,C901718995,4215,492210,4,0.50,15.70,2,Undisclosed Firm,Undisclosed Fund,-
Home Care Delivered Inc,03/30/2006,C901937067,8052,621610,2,0.75,20.00,1,Envest Ventures,Envest II LLC,-
Home Decor Products Inc*,12/19/2006,C900646597,5999,453998,5,65.00,91.77,3,3i,3i Ventures,-
Home Decor Products Inc*,12/19/2006,C900646597,5999,453998,5,65.00,91.77,3,Comcast Ventures,Comcast Ventures - Unspecified Fund,-
Home Decor Products Inc*,12/19/2006,C900646597,5999,453998,5,65.00,91.77,3,Liberty Associated Partners,Liberty Associate Partners - Unspecified Fund,-
Homee Information Holdings Co Ltd,01/28/2006,C901963120,5961,454111,1,2.00,5.00,1,WI Harper Group Inc,WI Harper Group - Unspecified Fund,2.00
Homeinns Hotel Group,01/02/2005,C902424755,7011,721191,4,5.00,18.21,6,SIG Asia Investments LLLP,SIG China Venture Capital & Private Equity Fund,4.40
Homeinns Hotel Group,01/02/2005,C902424755,7011,721191,4,5.00,18.21,6,Undisclosed Firm,Undisclosed Fund,0.20
Homeinns Hotel Group,01/02/2005,C902424755,7011,721191,4,5.00,18.21,6,Undisclosed Firm,Undisclosed Fund,0.10
Homeinns Hotel Group,01/02/2005,C902424755,7011,721191,4,5.00,18.21,6,Undisclosed Firm,Undisclosed Fund,0.10
Homeinns Hotel Group,01/02/2005,C902424755,7011,721191,4,5.00,18.21,6,Undisclosed Firm,Undisclosed Fund,0.10
Homeinns Hotel Group,01/02/2005,C902424755,7011,721191,4,5.00,18.21,6,Undisclosed Firm,Undisclosed Fund,0.10
Horizon Pharma USA Inc,10/18/2005,C901926189,2834,325412,1,6.00,17.00,3,FirstMark Capital LLC,"FHVF, LP (FKA: Pequot Healthcare Venture Fund)",2.50
Horizon Pharma USA Inc,10/18/2005,C901926189,2834,325412,1,6.00,17.00,3,Scale Venture Partners,Scale Venture Partners I (FKA: BA Venture Partners VI),-
Horizon Pharma USA Inc,10/18/2005,C901926189,2834,325412,1,6.00,17.00,3,Sutter Hill Ventures,Sutter Hill Ventures - Unspecified Fund,-
Horizon Science Pty Limited,07/12/2006,C903070703,2836,325414,1,0.32,0.32,1,Direct Capital Private Equity,BioPacificVentures Fund,0.32
Horizon Science Pty Limited,12/21/2006,C903070703,2836,325414,2,1.68,1.68,1,Direct Capital Private Equity,BioPacificVentures Fund,1.68
"Hotel Booking Solutions, Inc.",12/11/2006,C901799180,8742,541611,6,5.04,11.67,4,Crosslink Capital Inc,Crosslink Crossover Fund IV,-
"Hotel Booking Solutions, Inc.",12/11/2006,C901799180,8742,541611,6,5.04,11.67,4,Crosslink Capital Inc,Crosslink Ventures IV,-
"Hotel Booking Solutions, Inc.",12/11/2006,C901799180,8742,541611,6,5.04,11.67,4,Undisclosed Firm,Undisclosed Fund,-
"Hotel Booking Solutions, Inc.",12/11/2006,C901799180,8742,541611,6,5.04,11.67,4,Undisclosed Firm,Undisclosed Fund,-
Hotelli Pyhatunturi Oy,10/11/2008,C903230783,7011,721110,1,0.09,0.22,2,Nordia Management Oy,Matkailunkehitys Nordia Oy,-
Hotelli Pyhatunturi Oy,10/11/2008,C903230783,7011,721110,1,0.09,0.22,2,Undisclosed Firm,Undisclosed Fund,-
Howcast Media Inc,04/10/2008,C902919771,7375,519130,2,1.60,23.50,2,Ackerley Partners LLC,"Ackerley Partners, LLC - Unspecified Fund",0.25
Howcast Media Inc,04/10/2008,C902919771,7375,519130,2,1.60,23.50,2,Tudor Ventures,Tudor Growth Equity - Unspecified Fund,-
HTG Molecular Diagnostics Inc,09/20/2007,C903943338,3845,334510,4,10.00,15.16,4,Arcturus Capital,"Arcturus Capital Venture Fund, L.P.",0.50
HTG Molecular Diagnostics Inc,09/20/2007,C903943338,3845,334510,4,10.00,15.16,4,Merck Capital Ventures LLC,Merck Capital Ventures,-
HTG Molecular Diagnostics Inc,09/20/2007,C903943338,3845,334510,4,10.00,15.16,4,Solstice Capital,"Solstice Capital II, L.P.",-
HTG Molecular Diagnostics Inc,09/20/2007,C903943338,3845,334510,4,10.00,15.16,4,Valley Ventures,"Valley Ventures III, L.P.",-
HubSpot Inc,08/15/2007,C902735476,7372,511210,1,5.63,11.40,1,General Catalyst Partners LLC,"General Catalyst Group IV, L.P.",-
HubSpot Inc,05/13/2008,C902735476,7372,511210,2,12.00,37.00,2,General Catalyst Partners LLC,"General Catalyst Group V, L.P.",-
HubSpot Inc,05/13/2008,C902735476,7372,511210,2,12.00,37.00,2,"Matrix Partners, L.P.","Matrix Partners VIII, L.P.",-
Hudson Building Supplies Pty. Ltd.,04/30/2006,C901793053,5039,423320,2,0.47,2.03,1,Propel Investments Pty Ltd,Deutsche Private Equity Fund,-
Hugel Inc,04/10/2008,C903106906,8999,325414,1,1.54,30.26,1,Aju IB Investment Co Ltd,IBK-KTAC No.1 PEF,1.54
HVVi Semiconductors Inc,09/18/2007,C901640163,3674,334413,4,10.10,42.41,3,Advanced Technology Ventures,Advanced Technology Ventures VII,2.50
HVVi Semiconductors Inc,09/18/2007,C901640163,3674,334413,4,10.10,42.41,3,Horizon Ventures,"Horizon Ventures Fund II, L.P.",-
HVVi Semiconductors Inc,09/18/2007,C901640163,3674,334413,4,10.10,42.41,3,Foundry Group LLC,Mobius Technology Ventures VI,2.50
HydraDx Inc,10/31/2008,C903058362,3841,339112,1,0.50,1.40,4,Arcturus Capital,"Arcturus Capital Venture Fund, L.P.",0.20
HydraDx Inc,10/31/2008,C903058362,3841,339112,1,0.50,1.40,4,DFJ Frontier,"DFJ Frontier Fund II, L.P.",-
HydraDx Inc,10/31/2008,C903058362,3841,339112,1,0.50,1.40,4,Undisclosed Firm,Undisclosed Fund,-
HydraDx Inc,10/31/2008,C903058362,3841,339112,1,0.50,1.40,4,Undisclosed Firm,Undisclosed Fund,-
Hydrocision Inc,12/01/2006,C900315064,3841,339112,9,12.70,34.00,5,Oxford Bioscience Partners,Oxford Bioscience Partners III,3.09
Hydrocision Inc,12/01/2006,C900315064,3841,339112,9,12.70,34.00,5,Newbury Ventures,Rising Tide Fund - Unspecified Fund,-
Hydrocision Inc,12/01/2006,C900315064,3841,339112,9,12.70,34.00,5,Triathlon Medical Ventures LLC,Triathlon Medical Ventures Fund LP,5.00
Hydrocision Inc,12/01/2006,C900315064,3841,339112,9,12.70,34.00,5,Undisclosed Firm,Undisclosed Fund,-
Hydrocision Inc,12/01/2006,C900315064,3841,339112,9,12.70,34.00,5,Zero Stage Capital Co Inc,Zero Stage Capital V,-
HydroPoint Data Systems Inc,02/01/2007,C901450361,4971,221310,3,0.05,43.36,7,Chrysalix Energy Venture Capital,Chrysalix Energy - Unspecified Fund,-
HydroPoint Data Systems Inc,02/01/2007,C901450361,4971,221310,3,0.05,43.36,7,Firelake Capital Management LLC,Firelake Capital Management-Unspecified Fund,-
HydroPoint Data Systems Inc,02/01/2007,C901450361,4971,221310,3,0.05,43.36,7,J. F. Shea Co Inc,J.F. Shea & Company - Unspecified Fund,-
HydroPoint Data Systems Inc,02/01/2007,C901450361,4971,221310,3,0.05,43.36,7,Monitor Venture Associates LLC,"Monitor Venture Partners I, L.P.",-
HydroPoint Data Systems Inc,02/01/2007,C901450361,4971,221310,3,0.05,43.36,7,Rockport Capital Partners,Rockport Capital Partners - Unspecified Fund,-
HydroPoint Data Systems Inc,02/01/2007,C901450361,4971,221310,3,0.05,43.36,7,Undisclosed Firm,Undisclosed Fund,-
HydroPoint Data Systems Inc,02/01/2007,C901450361,4971,221310,3,0.05,43.36,7,Undisclosed Firm,Undisclosed Fund,-
HydroPoint Data Systems Inc,09/14/2007,C901450361,4971,221310,4,7.00,49.77,5,Citigroup Private Equity LP,Citigroup Private Equity - Unspecified Fund,-
HydroPoint Data Systems Inc,09/14/2007,C901450361,4971,221310,4,7.00,49.77,5,J. F. Shea Co Inc,J.F. Shea & Company - Unspecified Fund,-
HydroPoint Data Systems Inc,09/14/2007,C901450361,4971,221310,4,7.00,49.77,5,Monitor Venture Associates LLC,"Monitor Venture Partners I, L.P.",-
HydroPoint Data Systems Inc,09/14/2007,C901450361,4971,221310,4,7.00,49.77,5,Rockport Capital Partners,"RockPort Capital Partners II, L.P.",-
HydroPoint Data Systems Inc,09/14/2007,C901450361,4971,221310,4,7.00,49.77,5,Undisclosed Firm,Undisclosed Fund,-
"HyPerformix, Inc.",08/04/2006,C901402238,7372,511210,5,5.00,48.56,6,Lambda Fund Management Inc,"Lambda Funds, The - Unspecified Fund",-
"HyPerformix, Inc.",08/04/2006,C901402238,7372,511210,5,5.00,48.56,6,M/C Venture Partners LLC,"M/C Venture Partners V, L.P.",-
"HyPerformix, Inc.",08/04/2006,C901402238,7372,511210,5,5.00,48.56,6,Morgan Stanley Venture Partners,"Morgan Stanley Dean Witter Venture Partners IV, L.P.",-
"HyPerformix, Inc.",08/04/2006,C901402238,7372,511210,5,5.00,48.56,6,Morgan Stanley Venture Partners,"Morgan Stanley Venture Partners 2002 Fund, L.P.",-
"HyPerformix, Inc.",08/04/2006,C901402238,7372,511210,5,5.00,48.56,6,Silicon Valley Bancventures LP,SVB Capital - Unspecified Fund,-
"HyPerformix, Inc.",08/04/2006,C901402238,7372,511210,5,5.00,48.56,6,Undisclosed Firm,Undisclosed Fund,-
"Hyperic, Inc.",06/05/2007,C903115232,7373,541512,2,6.10,25.85,2,Accel Partners & Co Inc,Accel IX L.P.,-
"Hyperic, Inc.",06/05/2007,C903115232,7373,541512,2,6.10,25.85,2,Benchmark Capital Management Gesellschaft MBH In Liqu,Benchmark Capital V,-
HyTrust Inc,08/15/2008,C903034706,7372,511210,1,5.00,10.13,2,Epic Ventures Inc,Epic Venture Fund IV,1.50
HyTrust Inc,08/15/2008,C903034706,7372,511210,1,5.00,10.13,2,Trident Capital,"Trident Capital Fund - VI, L.P.",3.50
IAM Technology Inc,03/31/2007,C902227049,7372,511210,3,0.23,3.72,1,eCoast Angels,eCoast Angels - Unspecified Fund,0.23
ICON AIRCRAFT INC,06/05/2008,C902359576,3721,336411,1,2.32,22.80,1,Seraph Group,Seraph Group - Unspecified Fund,-
Iconix Video LLC,11/17/2005,C902342011,3651,334310,1,2.00,6.00,4,DFJ Frontier,"DFJ Frontier Fund, L.P.",0.40
Iconix Video LLC,11/17/2005,C902342011,3651,334310,1,2.00,6.00,4,Undisclosed Firm,Undisclosed Fund,0.40
Iconix Video LLC,11/17/2005,C902342011,3651,334310,1,2.00,6.00,4,Undisclosed Firm,Undisclosed Fund,-
Iconix Video LLC,11/17/2005,C902342011,3651,334310,1,2.00,6.00,4,Undisclosed Firm,Undisclosed Fund,0.40
iContact Corporation,06/27/2007,C902344610,7372,511210,1,5.60,26.00,3,IDEA Fund Partners,IDEA Fund Partners - Unspecified Fund,0.50
iContact Corporation,06/27/2007,C902344610,7372,511210,1,5.60,26.00,3,Undisclosed Firm,Undisclosed Fund,-
iContact Corporation,06/27/2007,C902344610,7372,511210,1,5.60,26.00,3,Updata Partners,Updata Partners - Unspecified Fund,5.00
iCreatecom Inc,07/11/2007,C902799061,8742,541613,1,0.51,4.31,2,Legend Ventures LLC,Legend Ventures,0.13
iCreatecom Inc,07/11/2007,C902799061,8742,541613,1,0.51,4.31,2,Undisclosed Firm,Undisclosed Fund,-
"iCrossing, Inc.",02/12/2007,C901756331,7375,541613,4,18.00,121.31,6,Generation Partners LP,Generation Capital Partners II,-
"iCrossing, Inc.",02/12/2007,C901756331,7375,541613,4,18.00,121.31,6,Oak Investment Partners,"Oak Investment Partners XI, L.P.",-
"iCrossing, Inc.",02/12/2007,C901756331,7375,541613,4,18.00,121.31,6,RRE Ventures LLC,"RRE Ventures III-A, L.P.",-
"iCrossing, Inc.",02/12/2007,C901756331,7375,541613,4,18.00,121.31,6,StarVest Partners LP,"StarVest Partners, L.P.",-
"iCrossing, Inc.",02/12/2007,C901756331,7375,541613,4,18.00,121.31,6,Undisclosed Firm,Undisclosed Fund,-
"iCrossing, Inc.",02/12/2007,C901756331,7375,541613,4,18.00,121.31,6,Undisclosed Firm,Undisclosed Fund,-
"iCyt Mission Technology, Inc.",06/24/2008,C901876572,3841,339112,4,3.50,30.00,3,Fox Paine & Company LLC,"Fox Paine Capital Fund, L.P.",-
"iCyt Mission Technology, Inc.",06/24/2008,C901876572,3841,339112,4,3.50,30.00,3,Illinois Ventures LLC,"Illinois Emerging Technologies Fund, L.P.",-
"iCyt Mission Technology, Inc.",06/24/2008,C901876572,3841,339112,4,3.50,30.00,3,Open Prairie Ventures,"Open Prairie Ventures II, L.P.",1.20
"ID Analytics, Inc.",05/16/2007,C901370926,7372,511210,5,20.00,126.84,4,Canaan Partners,"Canaan Equity III, L.P.",-
"ID Analytics, Inc.",05/16/2007,C901370926,7372,511210,5,20.00,126.84,4,Investor Growth Capital Inc,"Investor Growth Capital, Inc. - Unspecified Fund",15.00
"ID Analytics, Inc.",05/16/2007,C901370926,7372,511210,5,20.00,126.84,4,Mission Ventures Inc,"Mission Ventures II, L.P.",-
"ID Analytics, Inc.",05/16/2007,C901370926,7372,511210,5,20.00,126.84,4,Trinity Ventures LLP,Trinity Ventures - Unspecified Fund,-
"IDesia Biometrics, Ltd.",12/02/2005,C901899731,3577,334119,1,3.00,11.00,1,Partech International,Partech International - Unspecified Fund,3.00
Idhasoft Ltd,08/31/2008,C903017862,7372,511210,1,-,250.00,1,Arcapita Inc,Arcapita Ventures,-
IDI Inc,07/24/2007,C902774851,7372,423430,1,6.00,15.32,2,Key Venture Partners,Key Venture Partners - Unspecified Fund,6.00
IDI Inc,07/24/2007,C902774851,7372,423430,1,6.00,15.32,2,Undisclosed Firm,Undisclosed Fund,-
"Idiom Technologies, Inc.",09/29/2006,C900926475,7372,511210,6,4.00,31.23,2,North Bridge Venture Partners LP,"North Bridge Venture Partners V, L.P.",1.11
"Idiom Technologies, Inc.",09/29/2006,C900926475,7372,511210,6,4.00,31.23,2,Undisclosed Firm,Undisclosed Fund,-
"Idiom Technologies, Inc.",09/12/2007,C900926475,7372,511210,7,6.85,34.44,3,Greylock Partners LLC,"Greylock IX, L.P.",-
"Idiom Technologies, Inc.",09/12/2007,C900926475,7372,511210,7,6.85,34.44,3,North Bridge Venture Partners LP,"North Bridge Venture Partners V, L.P.",0.79
"Idiom Technologies, Inc.",09/12/2007,C900926475,7372,511210,7,6.85,34.44,3,Sigma Partners,"Sigma Partners IV, L.P.",-
Idle Free Systems Inc,05/18/2008,-,3714,336322,1,0.60,2.70,1,Kegonsa Capital Partners LLC,"Kegonsa Seed Fund I, L.P.",0.60
If(we) Inc,01/24/2006,C901934345,7375,519130,1,7.00,30.08,5,Mayfield Fund,Mayfield XII,-
If(we) Inc,01/24/2006,C901934345,7375,519130,1,7.00,30.08,5,Undisclosed Firm,Undisclosed Fund,-
If(we) Inc,01/24/2006,C901934345,7375,519130,1,7.00,30.08,5,Undisclosed Firm,Undisclosed Fund,-
If(we) Inc,01/24/2006,C901934345,7375,519130,1,7.00,30.08,5,Undisclosed Firm,Undisclosed Fund,-
If(we) Inc,01/24/2006,C901934345,7375,519130,1,7.00,30.08,5,Undisclosed Firm,Undisclosed Fund,-
Iforem Inc,02/23/2007,C902514900,7371,541511,1,2.01,5.01,2,Gabriel Venture Partners,Gabriel Venture Partners II,2.00
Iforem Inc,02/23/2007,C902514900,7371,541511,1,2.01,5.01,2,Undisclosed Firm,Undisclosed Fund,-
Iforem Inc,12/31/2008,C902514900,7371,541511,2,0.42,5.03,1,Gabriel Venture Partners,Gabriel Venture Partners II,0.42
IGA Worldwide Inc,02/06/2006,C901940656,7319,541870,2,12.00,17.00,4,Easton Hunt Capital Partners LP,"Easton Hunt Capital Partners, L.P",2.00
IGA Worldwide Inc,02/06/2006,C901940656,7319,541870,2,12.00,17.00,4,Easton Hunt Capital Partners LP,"Easton Hunt New York, L.P.",2.00
IGA Worldwide Inc,02/06/2006,C901940656,7319,541870,2,12.00,17.00,4,DN Capital Global Venture Capital Ii LP,European Digital Infrastructure Fund I,-
IGA Worldwide Inc,02/06/2006,C901940656,7319,541870,2,12.00,17.00,4,Morgenthaler Ventures,"Morgenthaler Partners VIII, L.P.",3.50
IGA Worldwide Inc,07/05/2006,C901940656,7319,541870,3,5.00,22.00,5,Easton Hunt Capital Partners LP,"Easton Hunt Capital Partners, L.P",0.34
IGA Worldwide Inc,07/05/2006,C901940656,7319,541870,3,5.00,22.00,5,Easton Hunt Capital Partners LP,"Easton Hunt New York, L.P.",0.34
IGA Worldwide Inc,07/05/2006,C901940656,7319,541870,3,5.00,22.00,5,DN Capital Global Venture Capital Ii LP,European Digital Infrastructure Fund I,-
IGA Worldwide Inc,07/05/2006,C901940656,7319,541870,3,5.00,22.00,5,Intel Capital Corp,Intel Capital - Unspecified Fund,-
IGA Worldwide Inc,07/05/2006,C901940656,7319,541870,3,5.00,22.00,5,Morgenthaler Ventures,"Morgenthaler Partners VIII, L.P.",2.35
IGA Worldwide Inc,07/14/2007,C901940656,7319,541870,4,25.00,79.54,6,Easton Hunt Capital Partners LP,"Easton Hunt Capital Partners, L.P. - Unspecified Fund",-
IGA Worldwide Inc,07/14/2007,C901940656,7319,541870,4,25.00,79.54,6,DN Capital Global Venture Capital Ii LP,European Digital Infrastructure Fund I,-
IGA Worldwide Inc,07/14/2007,C901940656,7319,541870,4,25.00,79.54,6,Intel Capital Corp,Intel Capital - Unspecified Fund,-
IGA Worldwide Inc,07/14/2007,C901940656,7319,541870,4,25.00,79.54,6,"KTB Ventures, Inc.",KTB Ventures - Unspecified Fund,-
IGA Worldwide Inc,07/14/2007,C901940656,7319,541870,4,25.00,79.54,6,Morgenthaler Ventures,"Morgenthaler Partners VIII, L.P.",5.36
IGA Worldwide Inc,07/14/2007,C901940656,7319,541870,4,25.00,79.54,6,Comcast Ventures,Peacock Equity,-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Easton Hunt Capital Partners LP,"Easton Hunt Capital Partners, L.P. - Unspecified Fund",-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,DN Capital Global Venture Capital Ii LP,European Digital Infrastructure Fund I,-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Intel Capital Corp,Intel Capital - Unspecified Fund,-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Itochu Corp,Itochu Corporation - Direct Investment Fund,-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,"KTB Ventures, Inc.",KTB Ventures - Unspecified Fund,-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Morgenthaler Ventures,"Morgenthaler Partners VIII, L.P.",-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Comcast Ventures,Peacock Equity,-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Presidio Ventures Inc,"Presidio Ventures, Inc. - Unspecified Fund",-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Translink Capital LLC,"Translink Capital Partners I, L.P.",1.50
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Undisclosed Firm,Undisclosed Fund,-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Undisclosed Firm,Undisclosed Fund,-
IGA Worldwide Inc,12/14/2007,C901940656,7319,541870,5,5.00,82.95,12,Undisclosed Firm,Undisclosed Fund,-
Ihello Com Inc,06/30/2005,C900929241,-,-,14,0.15,2.18,1,Hudson Venture Partners,"Hudson Venture Partners II, L.P.",0.15
IKangcom,12/05/2007,C902226196,8099,621610,3,25.00,75.87,6,ePlanet Capital,ePlanet Ventures - Unspecified Fund,-
