Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Lightspeed Management Company LLC,"Lightspeed Venture Partners VII, L.P.",-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Meritech Capital Partners,"Meritech Capital Partners IV, L.P.",-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Morgenthaler Ventures,"Morgenthaler Partners VIII, L.P.",0.10
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,"New Enterprise Associates, Inc.","New Enterprise Associates 14, L.P.",-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Sands Capital Management LLC,Sands Capital Management - Unspecified Fund,-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Sapphire Ventures LLC,"SAP Ventures Fund I, L.P.",-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Undisclosed Firm,Undisclosed Fund,-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Undisclosed Firm,Undisclosed Fund,-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Undisclosed Firm,Undisclosed Fund,-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Cisco Investments Inc,Cisco Investments - Unspecified Fund,-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,Salesforce Ventures,Salesforce1 Fund,-
"MuleSoft, Inc.",05/27/2015,C902387701,7372,511210,8,128.30,"1,390.74",14,"New Enterprise Associates, Inc.","New Enterprise Associates 15, L.P.",-
Munchery Inc,05/27/2015,C903724229,5812,722320,4,86.59,300.00,7,e.ventures,e.Ventures - Unspecified Fund,-
Munchery Inc,05/27/2015,C903724229,5812,722320,4,86.59,300.00,7,Menlo Ventures,Menlo Ventures - Unspecified Fund,-
Munchery Inc,05/27/2015,C903724229,5812,722320,4,86.59,300.00,7,Northgate Capital LLC,Northgate Capital LLC - Unspecified Fund,-
Munchery Inc,05/27/2015,C903724229,5812,722320,4,86.59,300.00,7,Undisclosed Firm,Undisclosed Fund,-
Munchery Inc,05/27/2015,C903724229,5812,722320,4,86.59,300.00,7,SherpaVentures LLC,"Sherpa Ventures Fund, L.P.",-
Munchery Inc,05/27/2015,C903724229,5812,722320,4,86.59,300.00,7,Greycroft Partners LLC,"Greycroft Growth, L.P.",-
Munchery Inc,05/27/2015,C903724229,5812,722320,4,86.59,300.00,7,137 Ventures LP,"137 Ventures, L.P.",-
"Muthoot Finance, Ltd.",08/24/2010,C903312374,6162,522390,1,-,836.89,3,Baring Private Equity Asia Ltd,"Baring India Private Equity Fund III, Ltd.",-
"Muthoot Finance, Ltd.",08/24/2010,C903312374,6162,522390,1,-,836.89,3,"Matrix Partners, L.P.",Matrix India Fund,-
My Health Care Manager Inc,06/25/2010,C903213906,8322,624120,2,0.75,10.00,2,CHV Capital Inc,"CHV Capital, Inc. - Unspecified Fund",-
My Health Direct Inc,12/21/2009,C903203926,7375,519130,1,4.93,9.15,2,Chrysalis Ventures Inc,"Chrysalis Ventures III, L.P.",4.00
My Health Direct Inc,12/21/2009,C903203926,7375,519130,1,4.93,9.15,2,Undisclosed Firm,Undisclosed Fund,-
My Health Direct Inc,12/22/2010,C903203926,7375,519130,2,1.00,10.15,2,Chrysalis Ventures Inc,"Chrysalis Ventures III, L.P.",0.95
My Health Direct Inc,12/22/2010,C903203926,7375,519130,2,1.00,10.15,2,Undisclosed Firm,Undisclosed Fund,0.05
My Health Direct Inc,03/31/2011,C903203926,7375,519130,3,4.17,18.00,3,Arboretum Ventures,Arboretum Ventures - Unspecified Fund,3.00
My Health Direct Inc,03/31/2011,C903203926,7375,519130,3,4.17,18.00,3,Chrysalis Ventures Inc,"Chrysalis Ventures III, L.P.",1.00
My Health Direct Inc,03/31/2011,C903203926,7375,519130,3,4.17,18.00,3,Undisclosed Firm,Undisclosed Fund,0.17
"MyBuys, Inc.",06/02/2009,C902502564,7371,541511,4,7.00,32.52,2,Lightspeed Management Company LLC,"Lightspeed Venture Partners VI, LP",-
"MyBuys, Inc.",06/02/2009,C902502564,7371,541511,4,7.00,32.52,2,Palomar Ventures,"Palomar Ventures II, LP",-
"MyBuys, Inc.",03/02/2011,C902502564,7371,541511,6,20.18,54.41,3,Lightspeed Management Company LLC,"Lightspeed Venture Partners VI, LP",-
"MyBuys, Inc.",03/02/2011,C902502564,7371,541511,6,20.18,54.41,3,Palomar Ventures,"Palomar Ventures II, LP",-
"MyBuys, Inc.",03/02/2011,C902502564,7371,541511,6,20.18,54.41,3,Rho Capital Partners Inc,"Rho Ventures VI, L.P.",12.00
Myomo Inc,10/08/2013,C902349214,3841,339113,1,2.00,11.74,2,Mountain Group Capital LLC,Mountain Group Capital LLC - Unspecified Fund,-
Myomo Inc,10/08/2013,C902349214,3841,339113,1,2.00,11.74,2,Undisclosed Firm,Undisclosed Fund,-
Myomo Inc,07/30/2014,C902349214,3841,339113,2,1.72,14.44,1,Mountain Group Capital LLC,Mountain Group Capital LLC - Unspecified Fund,-
Myvu Corp,05/12/2009,C902735575,3851,339115,5,3.25,10.50,1,Atlas Venture,"Atlas Venture VII, L.P.",-
Naaptol Online Shopping Pvt Ltd,08/06/2010,C903323290,7375,519130,1,8.70,34.81,1,Canaan Partners,Canaan Partners - Unspecified Fund,8.70
Nabsys Inc,02/17/2010,C902475193,2835,325414,3,7.00,40.31,2,Point Judith Capital,Point Judith Venture Fund II,-
Nabsys Inc,02/17/2010,C902475193,2835,325414,3,7.00,40.31,2,Stata Venture Partners,Stata Venture Partners - Unspecified Fund,-
Nabsys Inc,08/28/2014,C902475193,2835,325414,6,25.50,67.49,2,Bay City Capital LLC,"Bay City Capital Fund V, L.P.",-
Nabsys Inc,08/28/2014,C902475193,2835,325414,6,25.50,67.49,2,Calfed Venture Capital Corp,Calfed Venture Capital Corp.,-
Nanocast Labs Inc,03/10/2009,C901926955,7375,519130,3,4.10,16.03,3,Fuse Capital,"ComVentures VI, L.P.",-
Nanocast Labs Inc,03/10/2009,C901926955,7375,519130,3,4.10,16.03,3,Intel Capital Corp,Intel Capital - Unspecified Fund,-
Nanocast Labs Inc,03/10/2009,C901926955,7375,519130,3,4.10,16.03,3,ONSET Ventures,ONSET Ventures - Unspecified Fund,-
Nanomix Inc,01/30/2014,C900930119,3845,334510,11,12.00,39.24,2,Undisclosed Firm,Undisclosed Fund,-
Nanomix Inc,01/30/2014,C900930119,3845,334510,11,12.00,39.24,2,Undisclosed Firm,Undisclosed Fund,-
Nanosolar Inc,02/17/2012,C901432670,3674,334413,8,20.00,51.81,3,Aeris Capital AG,aeris Technology Fund,-
Nanosolar Inc,02/17/2012,C901432670,3674,334413,8,20.00,51.81,3,Mohr Davidow Ventures,Mohr Davidow Ventures - Unspecified Fund,-
Nanosolar Inc,02/17/2012,C901432670,3674,334413,8,20.00,51.81,3,OnPoint Technologies,OnPoint Technologies - Unspecified Fund,-
Nashik Vintners Pvt Ltd,11/15/2010,C901881649,2084,312130,3,15.00,100.00,1,Verlinvest SA,Verlinvest SA - Unspecified Fund,15.00
National Payment Network Inc,07/16/2009,C902807677,6153,522220,2,6.00,9.33,3,Baseline Ventures LLC,Baseline Ventures LLC - Unspecified Fund,-
National Payment Network Inc,07/16/2009,C902807677,6153,522220,2,6.00,9.33,3,Foundation Capital LLC,"Foundation Capital V, L.P.",3.00
National Payment Network Inc,07/16/2009,C902807677,6153,522220,2,6.00,9.33,3,Undisclosed Firm,Undisclosed Fund,-
Navera Inc,05/04/2011,C903469635,7379,519130,1,-,4.78,1,Band of Angels Venture Fund LP,Band of Angels - Unspecified Fund,-
Navera Inc,07/18/2012,C903469635,7379,519130,2,0.50,6.23,1,Undisclosed Firm,Undisclosed Fund,-
Naviscan Inc,06/30/2009,C901708903,3845,334510,11,5.00,30.00,2,New Vantage Group,Active Angel Investors,0.02
Naviscan Inc,06/30/2009,C901708903,3845,334510,11,5.00,30.00,2,Undisclosed Firm,Undisclosed Fund,-
Neomend Inc,01/27/2010,C900960483,3841,339112,8,33.12,65.15,6,Clarus Ventures LLC,"Clarus Lifesciences II, L.P.",-
Neomend Inc,01/27/2010,C900960483,3841,339112,8,33.12,65.15,6,Novo A/S,Novo Ventures,-
Neomend Inc,01/27/2010,C900960483,3841,339112,8,33.12,65.15,6,Prospect Venture Partners,"Prospect Venture Partners, L.P.",-
Neomend Inc,01/27/2010,C900960483,3841,339112,8,33.12,65.15,6,Sanderling Ventures,"Sanderling Venture Partners V Co-Investment, L.P.",0.38
Neomend Inc,01/27/2010,C900960483,3841,339112,8,33.12,65.15,6,Sanderling Ventures,"Sanderling Venture Partners VI Co-Investment, L.P.",5.38
Neomend Inc,01/27/2010,C900960483,3841,339112,8,33.12,65.15,6,Vivo Capital LLC,"Vivo Ventures Fund VI, L.P.",-
Neomend Inc,07/29/2011,C900960483,3841,339112,9,10.00,76.91,5,Clarus Ventures LLC,"Clarus Lifesciences II, L.P.",3.45
Neomend Inc,07/29/2011,C900960483,3841,339112,9,10.00,76.91,5,Novo A/S,Novo Ventures,-
Neomend Inc,07/29/2011,C900960483,3841,339112,9,10.00,76.91,5,Prospect Venture Partners,"Prospect Venture Partners, L.P.",-
Neomend Inc,07/29/2011,C900960483,3841,339112,9,10.00,76.91,5,Sanderling Ventures,"Sanderling Venture Partners V Co-Investment, L.P.",2.82
Neomend Inc,07/29/2011,C900960483,3841,339112,9,10.00,76.91,5,Vivo Capital LLC,"Vivo Ventures Fund VI, L.P.",-
NeoTract Inc,07/23/2009,C901957203,3845,334510,4,23.73,69.80,2,Johnson & Johnson Innovation-JJDC Inc,Johnson & Johnson Development Corporation - Unspecified Fund,-
NeoTract Inc,07/23/2009,C901957203,3845,334510,4,23.73,69.80,2,"New Enterprise Associates, Inc.","New Enterprise Associates, Inc. - Unspecified Fund",-
NeoTract Inc,10/26/2009,C901957203,3845,334510,5,4.38,74.17,3,Johnson & Johnson Innovation-JJDC Inc,Johnson & Johnson Development Corporation - Unspecified Fund,-
NeoTract Inc,10/26/2009,C901957203,3845,334510,5,4.38,74.17,3,"New Enterprise Associates, Inc.","New Enterprise Associates, Inc. - Unspecified Fund",-
NeoTract Inc,10/26/2009,C901957203,3845,334510,5,4.38,74.17,3,Undisclosed Firm,Undisclosed Fund,-
NeoTract Inc,02/03/2011,C901957203,3845,334510,6,26.00,103.95,4,Johnson & Johnson Innovation-JJDC Inc,Johnson & Johnson Development Corporation - Unspecified Fund,-
NeoTract Inc,02/03/2011,C901957203,3845,334510,6,26.00,103.95,4,"New Enterprise Associates, Inc.","New Enterprise Associates 11, L.P.",-
NeoTract Inc,02/03/2011,C901957203,3845,334510,6,26.00,103.95,4,"New Enterprise Associates, Inc.","New Enterprise Associates 9, L.P.",-
NeoTract Inc,02/03/2011,C901957203,3845,334510,6,26.00,103.95,4,Undisclosed Firm,Undisclosed Fund,-
NeoTract Inc,05/24/2012,C901957203,3845,334510,7,32.40,147.08,2,"New Enterprise Associates, Inc.","New Enterprise Associates, Inc. - Unspecified Fund",-
NeoTract Inc,05/24/2012,C901957203,3845,334510,7,32.40,147.08,2,Undisclosed Firm,Undisclosed Fund,-
NeoTract Inc,01/27/2014,C901957203,3845,334510,8,18.16,165.23,1,"New Enterprise Associates, Inc.","New Enterprise Associates, Inc. - Unspecified Fund",-
Neotropix Inc,05/01/2009,C901756845,2836,325414,7,1.40,25.53,3,Aurora Funds Inc,"Aurora Ventures V, LP",0.36
Neotropix Inc,05/01/2009,C901756845,2836,325414,7,1.40,25.53,3,Quaker Partners Management LP,"Quaker BioVentures, L.P.",-
Neotropix Inc,05/01/2009,C901756845,2836,325414,7,1.40,25.53,3,Vimac Ventures LLC,VIMAC Milestone Medica Fund (FKA: VIMAC Life Sciences Fund),-
NeoVista Inc,04/26/2009,C901474727,3845,334510,9,0.67,98.99,1,Accuitive Medical Ventures,"AMV Partners II, L.P.",0.67
Nest Labs Inc,01/29/2013,C903682704,3822,334512,2,80.00,800.00,2,Google Ventures,Google Ventures,-
Nest Labs Inc,01/29/2013,C903682704,3822,334512,2,80.00,800.00,2,Venrock Inc,Venrock Associates - Unspecified Fund,-
Netronome Systems Inc,05/05/2010,C902396384,3674,334112,5,23.00,55.11,5,Draper Esprit,DFJ Esprit LLP - Unspecified Fund,-
Netronome Systems Inc,05/05/2010,C902396384,3674,334112,5,23.00,55.11,5,Top Technology Ventures Ltd,"Hambros Advanced Technology Trust III, L.P. (AKA: HATT)",-
Netronome Systems Inc,05/05/2010,C902396384,3674,334112,5,23.00,55.11,5,Tudor Ventures,Tudor Growth Equity - Unspecified Fund,-
Netronome Systems Inc,05/05/2010,C902396384,3674,334112,5,23.00,55.11,5,Undisclosed Firm,Undisclosed Fund,-
Netronome Systems Inc,05/05/2010,C902396384,3674,334112,5,23.00,55.11,5,Undisclosed Firm,Undisclosed Fund,-
Netronome Systems Inc,05/21/2012,C902396384,3674,334112,6,11.20,91.05,2,Draper Esprit,DFJ Esprit LLP - Unspecified Fund,-
Netronome Systems Inc,05/21/2012,C902396384,3674,334112,6,11.20,91.05,2,Top Technology Ventures Ltd,"Hambros Advanced Technology Trust III, L.P. (AKA: HATT)",-
Netronome Systems Inc,04/18/2013,C902396384,3674,334112,7,19.00,96.70,4,Draper Esprit,DFJ Esprit LLP - Unspecified Fund,-
Netronome Systems Inc,04/18/2013,C902396384,3674,334112,7,19.00,96.70,4,Intel Capital Corp,Intel Capital - Unspecified Fund,-
Netronome Systems Inc,04/18/2013,C902396384,3674,334112,7,19.00,96.70,4,Raptor Capital Management LP,Raptor Consumer Partners - Unspecified Fund,-
Netronome Systems Inc,04/18/2013,C902396384,3674,334112,7,19.00,96.70,4,Undisclosed Firm,Undisclosed Fund,-
Neural Analytics Inc,05/01/2014,C903813545,3841,339112,1,1.39,3.53,2,"Pasadena Angels, Inc.","Pasadena Angels, Inc. - Unspecified Fund",-
Neural Analytics Inc,05/01/2014,C903813545,3841,339112,1,1.39,3.53,2,Tech Coast Angels,Tech Coast Angels - Unspecified Fund,0.03
NeuroLogica Corporation,01/10/2012,C902286396,3845,334510,3,12.00,476.35,2,Stata Venture Partners,Stata Venture Partners II LLC,-
NeuroLogica Corporation,01/10/2012,C902286396,3845,334510,3,12.00,476.35,2,Undisclosed Firm,Undisclosed Fund,-
Neuronetics Inc,08/21/2009,C901464324,3845,339112,5,30.00,94.81,8,InterWest Partners LLC,"InterWest Partners VIII, L.P.",-
Neuronetics Inc,08/21/2009,C901464324,3845,339112,5,30.00,94.81,8,Investor Growth Capital Inc,"Investor Growth Capital, Inc. - Unspecified Fund",-
Neuronetics Inc,08/21/2009,C901464324,3845,339112,5,30.00,94.81,8,KBL HEALTHCARE VENTURES L P,KBL Healthcare Ventures,-
Neuronetics Inc,08/21/2009,C901464324,3845,339112,5,30.00,94.81,8,New Leaf Venture Partners LLC,"New Leaf Ventures II, L.P.",15.00
Neuronetics Inc,08/21/2009,C901464324,3845,339112,5,30.00,94.81,8,ONSET Ventures,"ONSET IV, L.P.",-
Neuronetics Inc,08/21/2009,C901464324,3845,339112,5,30.00,94.81,8,Quaker Partners Management LP,"Quaker Partners Management, L.P. - Unspecified Fund",-
Neuronetics Inc,08/21/2009,C901464324,3845,339112,5,30.00,94.81,8,Three Arch Partners LP,"TAC Associates, L.P.",-
Neuronetics Inc,08/21/2009,C901464324,3845,339112,5,30.00,94.81,8,Three Arch Partners LP,"Three Arch Partners IV, L.P.",-
Neuronetics Inc,05/13/2011,C901464324,3845,339112,6,30.00,140.00,8,InterWest Partners LLC,"InterWest Partners VIII, L.P.",-
Neuronetics Inc,05/13/2011,C901464324,3845,339112,6,30.00,140.00,8,Investor Growth Capital Inc,"Investor Growth Capital, Inc. - Unspecified Fund",-
Neuronetics Inc,05/13/2011,C901464324,3845,339112,6,30.00,140.00,8,New Leaf Venture Partners LLC,"New Leaf Ventures II, L.P.",-
Neuronetics Inc,05/13/2011,C901464324,3845,339112,6,30.00,140.00,8,ONSET Ventures,"ONSET IV, L.P.",-
Neuronetics Inc,05/13/2011,C901464324,3845,339112,6,30.00,140.00,8,Pfizer Venture Investments,Pfizer Venture Investments - Unspecified Fund,-
Neuronetics Inc,05/13/2011,C901464324,3845,339112,6,30.00,140.00,8,Polaris Venture Partners,"Polaris Venture Partners V, L.P.",11.00
Neuronetics Inc,05/13/2011,C901464324,3845,339112,6,30.00,140.00,8,Quaker Partners Management LP,"Quaker Partners Management, L.P. - Unspecified Fund",-
Neuronetics Inc,05/13/2011,C901464324,3845,339112,6,30.00,140.00,8,Three Arch Partners LP,"Three Arch Partners IV, L.P.",-
NeuroPhage Pharmaceuticals Inc,03/01/2011,C903722888,8731,541711,1,12.43,35.42,3,Merieux Developpement SAS,Merieux Developpement SASU - Unspecified Fund,-
NeuroPhage Pharmaceuticals Inc,03/01/2011,C903722888,8731,541711,1,12.43,35.42,3,"Shire Pharmaceuticals, Inc.","Shire Pharmaceuticals, Inc.- Unspecified Fund",-
NeuroPhage Pharmaceuticals Inc,03/01/2011,C903722888,8731,541711,1,12.43,35.42,3,Undisclosed Firm,Undisclosed Fund,-
NeuroPhage Pharmaceuticals Inc,03/08/2012,C903722888,8731,541711,2,9.00,48.67,3,Merieux Developpement SAS,Merieux Developpement SASU - Unspecified Fund,-
NeuroPhage Pharmaceuticals Inc,03/08/2012,C903722888,8731,541711,2,9.00,48.67,3,"Shire Pharmaceuticals, Inc.","Shire Pharmaceuticals, Inc.- Unspecified Fund",-
NeuroPhage Pharmaceuticals Inc,03/08/2012,C903722888,8731,541711,2,9.00,48.67,3,Undisclosed Firm,Undisclosed Fund,-
NeuroPhage Pharmaceuticals Inc,05/06/2013,C903722888,8731,541711,3,6.40,45.79,3,Merieux Developpement SAS,Merieux Developpement SASU - Unspecified Fund,-
NeuroPhage Pharmaceuticals Inc,05/06/2013,C903722888,8731,541711,3,6.40,45.79,3,"Shire Pharmaceuticals, Inc.","Shire Pharmaceuticals, Inc.- Unspecified Fund",-
NeuroPhage Pharmaceuticals Inc,05/06/2013,C903722888,8731,541711,3,6.40,45.79,3,Undisclosed Firm,Undisclosed Fund,-
Neurotech Pharmaceuticals Inc,04/30/2014,C900694153,3851,339113,14,5.05,52.82,2,Undisclosed Firm,Undisclosed Fund,-
Neurotech Pharmaceuticals Inc,04/30/2014,C900694153,3851,339113,14,5.05,52.82,2,"Versant Ventures, Inc.","Versant Venture Capital III, L.P.",1.37
NeuroTherapeutics Pharma Inc,05/27/2010,C902484259,2836,325414,4,18.51,24.86,6,Fidelity Biosciences,"Beacon Bioventures Fund II, L.P.",2.87
NeuroTherapeutics Pharma Inc,05/27/2010,C902484259,2836,325414,4,18.51,24.86,6,MPM Capital LLC,"MPM BioVentures V, L.P.",2.87
NeuroTherapeutics Pharma Inc,05/27/2010,C902484259,2836,325414,4,18.51,24.86,6,Novo A/S,Novo Ventures,-
NeuroTherapeutics Pharma Inc,05/27/2010,C902484259,2836,325414,4,18.51,24.86,6,Pfizer Venture Investments,Pfizer Venture Investments - Unspecified Fund,-
NeuroTherapeutics Pharma Inc,05/27/2010,C902484259,2836,325414,4,18.51,24.86,6,Sr One Ltd,"S.R. One, Ltd. - Unspecified Fund",-
NeuroTherapeutics Pharma Inc,05/27/2010,C902484259,2836,325414,4,18.51,24.86,6,Thomas Mcnerney and Partners LLC,"Thomas, McNerney & Partners II, L.P.",0.49
Neurovista Corp,10/01/2009,C902640767,3841,339113,4,-,66.69,2,Advanced Technology Ventures,Advanced Technology Ventures VII,-
Neurovista Corp,10/01/2009,C902640767,3841,339113,4,-,66.69,2,Flare Capital Partners,"Foundation Medical Partners II, L.P.",-
Nevel Systems Ltd,11/23/2011,C903532968,7375,519130,2,1.00,9.00,1,Innovation Works,"Innovation Works Development Fund, L.P.",1.00
New Life Solutions Inc,09/02/2011,C901804881,7375,519130,1,2.27,5.30,3,Chrysalis Ventures Inc,"Chrysalis Ventures III, L.P.",1.12
New Life Solutions Inc,09/02/2011,C901804881,7375,519130,1,2.27,5.30,3,Undisclosed Firm,Undisclosed Fund,-
New Life Solutions Inc,09/02/2011,C901804881,7375,519130,1,2.27,5.30,3,Undisclosed Firm,Undisclosed Fund,-
New Orleans Exchange Inc,11/07/2014,C902836986,7375,519130,8,2.70,17.60,3,Bain Capital Venture Partners LLC,"Bain Capital Venture Fund 2009, L.P.",0.60
New Orleans Exchange Inc,11/07/2014,C902836986,7375,519130,8,2.70,17.60,3,StarVest Partners LP,"StarVest Partners II, L.P.",0.46
New Orleans Exchange Inc,11/07/2014,C902836986,7375,519130,8,2.70,17.60,3,Undisclosed Firm,Undisclosed Fund,-
Newforma Inc,08/21/2013,C901526556,7372,511210,5,5.10,65.63,3,Borealis Ventures,Borealis Ventures,-
Newforma Inc,08/21/2013,C901526556,7372,511210,5,5.10,65.63,3,Kodiak Venture Partners LP,Kodiak Venture Partners - Unspecified Fund,-
Newforma Inc,08/21/2013,C901526556,7372,511210,5,5.10,65.63,3,North Bridge Venture Partners LP,"North Bridge Venture Partners V-A , L.P.",2.10
Newforma Inc,12/20/2013,C901526556,7372,511210,6,0.05,65.68,2,Borealis Ventures,Borealis Ventures,-
Newforma Inc,12/20/2013,C901526556,7372,511210,6,0.05,65.68,2,North Bridge Venture Partners LP,"North Bridge Venture Partners V-A , L.P.",-
Newmentor,11/03/2010,C903159668,8748,541618,1,2.00,6.16,1,Alsop Louie Partners LP,Alsop Louie Partners LP - Unspecified Fund,2.00
Nexenta Systems Inc,10/27/2010,C903039750,7372,511210,1,-,30.87,4,JAVELIN VENTURE PARTNERS L P,Javelin Venture Partners LP - Unspecified Fund,-
Nexenta Systems Inc,10/27/2010,C903039750,7372,511210,1,-,30.87,4,Translink Capital LLC,TransLink Capital - Unspecified Fund,-
Nexenta Systems Inc,10/27/2010,C903039750,7372,511210,1,-,30.87,4,Undisclosed Firm,Undisclosed Fund,-
Nexenta Systems Inc,10/27/2010,C903039750,7372,511210,1,-,30.87,4,Undisclosed Firm,Undisclosed Fund,-
Nexis Vision Inc,09/24/2013,C902892789,3851,339115,3,9.18,36.72,2,Morgenthaler Ventures,"Morgenthaler Partners VIII, L.P.",-
Nexis Vision Inc,09/24/2013,C902892789,3851,339115,3,9.18,36.72,2,"Versant Ventures, Inc.","Versant Venture Capital III, L.P.",-
Next Step Living Inc,08/16/2010,C903108419,3822,334512,1,2.60,12.79,3,Black Coral Capital LLC,Black Coral Capital - Unspecified Fund,-
Next Step Living Inc,08/16/2010,C903108419,3822,334512,1,2.60,12.79,3,Clean Energy Venture Group,Clean Energy Venture Group - Unspecified Fund,-
Next Step Living Inc,08/16/2010,C903108419,3822,334512,1,2.60,12.79,3,Undisclosed Firm,Undisclosed Fund,-
Next Step Living Inc,04/22/2011,C903108419,3822,334512,2,1.48,15.64,2,Black Coral Capital LLC,Black Coral Capital - Unspecified Fund,-
Next Step Living Inc,04/22/2011,C903108419,3822,334512,2,1.48,15.64,2,Undisclosed Firm,Undisclosed Fund,-
Next Step Living Inc,12/02/2011,C903108419,3822,334512,3,0.90,16.54,1,Black Coral Capital LLC,Black Coral Capital - Unspecified Fund,-
Next Step Living Inc,12/03/2012,C903108419,3822,334512,4,18.22,75.13,3,Black Coral Capital LLC,Black Coral Capital - Unspecified Fund,-
Next Step Living Inc,12/03/2012,C903108419,3822,334512,4,18.22,75.13,3,"Massachusetts Green Energy Fund, L.P.","Massachusetts Green Energy Fund I, LP.",-
Next Step Living Inc,12/03/2012,C903108419,3822,334512,4,18.22,75.13,3,Vantagepoint Management Inc,VantagePoint Capital Partners - Unspecified Fund,-
Next Step Living Inc,03/13/2014,C903108419,3822,334512,7,6.24,81.37,2,Black Coral Capital LLC,Black Coral Capital - Unspecified Fund,-
Next Step Living Inc,03/13/2014,C903108419,3822,334512,7,6.24,81.37,2,Vantagepoint Management Inc,VantagePoint Capital Partners - Unspecified Fund,-
Next Step Living Inc,06/25/2014,C903108419,3822,334512,8,24.58,136.12,3,Black Coral Capital LLC,Black Coral Capital - Unspecified Fund,-
Next Step Living Inc,06/25/2014,C903108419,3822,334512,8,24.58,136.12,3,Braemar Energy Ventures LP,Braemar Energy Ventures - Unspecified Fund,-
Next Step Living Inc,06/25/2014,C903108419,3822,334512,8,24.58,136.12,3,Vantagepoint Management Inc,VantagePoint Capital Partners - Unspecified Fund,-
Next Step Living Inc,08/15/2014,C903108419,3822,334512,9,5.03,153.59,2,Braemar Energy Ventures LP,Braemar Energy Ventures - Unspecified Fund,-
Next Step Living Inc,08/15/2014,C903108419,3822,334512,9,5.03,153.59,2,Vantagepoint Management Inc,VantagePoint Capital Partners - Unspecified Fund,-
Next Step Living Inc,12/08/2014,C903108419,3822,334512,10,4.00,157.59,2,Braemar Energy Ventures LP,Braemar Energy Ventures - Unspecified Fund,-
Next Step Living Inc,12/08/2014,C903108419,3822,334512,10,4.00,157.59,2,Vantagepoint Management Inc,VantagePoint Capital Partners - Unspecified Fund,-
Nextdoor.com Inc,08/29/2014,C903687097,7375,519130,6,85.00,"1,100.00",4,Kleiner Perkins Caufield & Byers LLC,Kleiner Perkins Caufield & Byers - Unspecified Fund,-
Nextdoor.com Inc,08/29/2014,C903687097,7375,519130,6,85.00,"1,100.00",4,Redpoint Ventures,Redpoint Ventures - Unspecified Fund,-
Nextdoor.com Inc,08/29/2014,C903687097,7375,519130,6,85.00,"1,100.00",4,Undisclosed Firm,Undisclosed Fund,-
Nextdoor.com Inc,08/29/2014,C903687097,7375,519130,6,85.00,"1,100.00",4,Undisclosed Firm,Undisclosed Fund,-
Nextimage Medical Inc,11/17/2009,C903192240,8071,621512,1,5.00,11.54,1,Chrysalis Ventures Inc,Chrysalis Ventures - Unspecified Fund,5.00
"NextWave Pharmaceuticals, Inc.",06/25/2009,C902503075,2834,325412,3,20.00,89.30,4,Fidelity Biosciences,"Beacon Bioventures, L.P.",1.87
"NextWave Pharmaceuticals, Inc.",06/25/2009,C902503075,2834,325412,3,20.00,89.30,4,Sofinnova Ventures Inc,Sofinnova Venture Partners VI,2.00
"NextWave Pharmaceuticals, Inc.",06/25/2009,C902503075,2834,325412,3,20.00,89.30,4,Undisclosed Firm,Undisclosed Fund,-
"NextWave Pharmaceuticals, Inc.",06/25/2009,C902503075,2834,325412,3,20.00,89.30,4,Vivo Capital LLC,"Vivo Ventures Fund V, L.P.",3.05
Nexxo Financial Corp,03/29/2010,C901672756,3578,522320,7,6.00,51.72,3,Menlo Ventures,Menlo Ventures - Unspecified Fund,2.60
Nexxo Financial Corp,03/29/2010,C901672756,3578,522320,7,6.00,51.72,3,Split Rock Partners LLC,"Split Rock Partners, L.P.",1.29
Nexxo Financial Corp,03/29/2010,C901672756,3578,522320,7,6.00,51.72,3,Sutter Hill Ventures,Sutter Hill Ventures - Unspecified Fund,-
Nimbit Inc,03/10/2011,C901911752,7375,519130,5,1.24,2.32,1,Undisclosed Firm,Undisclosed Fund,-
Nimble Storage Inc,12/08/2010,C903065683,7372,511210,2,16.00,131.32,3,Accel Partners & Co Inc,Accel Partners - Unspecified Fund,-
Nimble Storage Inc,12/08/2010,C903065683,7372,511210,2,16.00,131.32,3,Lightspeed Management Company LLC,Lightspeed Venture Partners - Unspecified Fund,-
