Company Name,Investment Date,Company ID,SIC Code,NAIC Code ,Round Number,Equity Amount Disclosed (USD Mil),Valuation at Transaction Date (USD Mil),No. of Funds at Investment Date,Firm Name,Fund Name,Fund Known Equity Invested in Company at Investment Date (USD Mil)
Horizon Cellular Telephone Company,03/01/1993,C000083806,4812,517210,4,8.20,110.50,5,Desai Capital Management Inc,Desai Capital,-
Horizon Cellular Telephone Company,03/01/1993,C000083806,4812,517210,4,8.20,110.50,5,JPMorgan Chase & Co,J.P. Morgan,-
Horizon Cellular Telephone Company,03/01/1993,C000083806,4812,517210,4,8.20,110.50,5,Oak Investment Partners,Oak Investment Partners V,0.06
Horizon Cellular Telephone Company,03/01/1993,C000083806,4812,517210,4,8.20,110.50,5,Sprout Group,Sprout Capital VI,0.60
Horizon Cellular Telephone Company,06/18/1993,C000083806,4812,517210,5,4.40,128.30,5,Chemical Venture Partners,Chemical Venture Partners,-
Horizon Cellular Telephone Company,06/18/1993,C000083806,4812,517210,5,4.40,128.30,5,Desai Capital Management Inc,Desai Capital,-
Horizon Cellular Telephone Company,06/18/1993,C000083806,4812,517210,5,4.40,128.30,5,JPMorgan Chase & Co,J.P. Morgan,-
Horizon Cellular Telephone Company,06/18/1993,C000083806,4812,517210,5,4.40,128.30,5,Oak Investment Partners,Oak Investment Partners V,0.47
Horizon Cellular Telephone Company,06/18/1993,C000083806,4812,517210,5,4.40,128.30,5,Sprout Group,Sprout Capital VI,-
House of Blues Inc,06/21/1993,C901161216,5812,722110,1,31.10,41.70,3,Aeneas Venture Corp,Aeneas Venture Corporation,15.00
House of Blues Inc,06/21/1993,C901161216,5812,722110,1,31.10,41.70,3,U.S. Venture Partners,U.S. Venture Partners III,1.92
House of Blues Inc,06/21/1993,C901161216,5812,722110,1,31.10,41.70,3,Undisclosed Firm,Undisclosed Fund,-
"HPR, Inc.",12/01/1992,C000002134,7371,541511,1,2.50,8.42,1,Greylock Partners LLC,Greylock Ventures L.P.,-
Huestis Machine Acquisition Corp (Hmc),03/01/1990,C900951776,-,-,1,0.82,6.96,1,HarbourVest Partners LLC,HarbourVest Partners III L.P.,0.82
"Human Code, Inc.",10/01/1994,C901232398,7373,541512,1,1.50,3.10,2,Applied Technology Co Ltd,"Applied Technology Partners, L.P.",-
"Human Code, Inc.",10/01/1994,C901232398,7373,541512,1,1.50,3.10,2,Austin Ventures,Austin Ventures IV,0.17
"Hybrid Networks, Inc.",10/01/1992,C000032726,3661,334210,1,0.60,3.05,2,J. F. Shea Co Inc,J.F. Shea & Company,-
"Hybrid Networks, Inc.",10/01/1992,C000032726,3661,334210,1,0.60,3.05,2,OSCCO VENTURES,Oscco Ventures,-
"Hybrid Networks, Inc.",10/01/1994,C000032726,3661,334210,2,1.00,14.00,7,Accel Partners & Co Inc,Accel Partners - Unspecified Fund,-
"Hybrid Networks, Inc.",10/01/1994,C000032726,3661,334210,2,1.00,14.00,7,Venture Management Services,AT&T Ventures,-
"Hybrid Networks, Inc.",10/01/1994,C000032726,3661,334210,2,1.00,14.00,7,J. F. Shea Co Inc,J.F. Shea & Company,-
"Hybrid Networks, Inc.",10/01/1994,C000032726,3661,334210,2,1.00,14.00,7,Lauder Partners LLC,Lauder Partners LLC - Unspecified Fund,-
"Hybrid Networks, Inc.",10/01/1994,C000032726,3661,334210,2,1.00,14.00,7,OSCCO VENTURES,Oscco III,-
"Hybrid Networks, Inc.",10/01/1994,C000032726,3661,334210,2,1.00,14.00,7,Sequoia Capital,Sequoia Capital - Unspecified Fund,-
"Hybrid Networks, Inc.",10/01/1994,C000032726,3661,334210,2,1.00,14.00,7,Undisclosed Firm,Undisclosed Fund,-
"Hybridon, Inc.",02/01/1992,C000002330,2835,325413,3,7.20,20.18,2,Medical Science Partners L P,"Medical Science Partners, L.P.",1.00
"Hybridon, Inc.",02/01/1992,C000002330,2835,325413,3,7.20,20.18,2,Undisclosed Firm,Undisclosed Fund,-
"Hybridon, Inc.",02/22/1993,C000002330,2835,325413,4,10.40,36.31,1,Undisclosed Firm,Undisclosed Fund,10.40
"Hybridon, Inc.",01/01/1991,C000002330,2835,325413,2,1.75,5.92,1,Medical Science Partners L P,Medical Science Partners - Unspecified Fund,-
"Hybridon, Inc.",02/01/1990,C000002330,2835,325413,1,0.88,1.55,1,Medical Science Partners L P,Medical Science Partners - Unspecified Fund,-
"Hybridon, Inc.",01/01/1994,C000002330,2835,325413,5,10.00,57.86,1,Medical Science Partners L P,Medical Science Partners - Unspecified Fund,-
Hyperion Solutions Corp,08/09/1991,C000002333,7372,334611,1,-,115.58,4,TA Associates Management LP,Advent VI L.P.,1.73
Hyperion Solutions Corp,08/09/1991,C000002333,7372,334611,1,-,115.58,4,Greylock Partners LLC,Greylock Partners & Co.,-
Hyperion Solutions Corp,08/09/1991,C000002333,7372,334611,1,-,115.58,4,Summit Partners LP,"Summit Ventures II, L.P.",2.53
Hyperion Solutions Corp,08/09/1991,C000002333,7372,334611,1,-,115.58,4,TA Associates Management LP,TA Associates (Direct),-
"HyperParallel, Inc.",07/01/1994,C901232285,7372,334611,1,1.50,2.30,3,Associated Venture Investors,"AVI Capital, L.P.",0.60
"HyperParallel, Inc.",07/01/1994,C901232285,7372,334611,1,1.50,2.30,3,Associated Venture Investors,AVI Management,-
"HyperParallel, Inc.",07/01/1994,C901232285,7372,334611,1,1.50,2.30,3,Credit Lyonnais SA,Credit Lyonnais,-
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,Enterprise Partners Management LLC,Enterprise Partners II,0.92
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,HOOK PARTNERS,Hook Partners,0.19
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,Institutional Venture Partners,Institutional Venture Partners V,3.45
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,Stanford University,Stanford University,0.30
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,U.S. Venture Partners,U.S. Venture Partners III,1.49
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,Undisclosed Firm,Undisclosed Fund,0.82
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,Undisclosed Firm,Undisclosed Fund,-
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,Adams Street Partners LLC,Venture Partnership Acquisition Fund II,1.00
"IC Works, Inc.",05/15/1992,C900381183,3674,334413,1,9.10,11.20,9,Walden Venture Capital,Walden Ventures,0.75
"Icing, Inc., The",06/01/1992,C901161326,5621,448120,8,1.50,27.90,1,BancBoston Capital/BancBoston Ventures,Bancboston Ventures,1.50
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,Battery Ventures LP,Battery Ventures,-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,Battery Ventures LP,Battery Ventures II,0.13
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,BNP Venture Capital Corp,BNP Venture Capital Corp.,-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,Crosslink Capital Inc,Crossover Fund,-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,CHP Management Inc,DSV Partners IV,0.90
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,HAMBRO INTERNATIONAL EQUITY,Hambro International Venture Fund II,-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,North Atlantic Capital,"North Atlantic Venture Fund, L.P.",-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,PR Venture Partners LP,P.R. Venture Partners,-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,RS Investment Trust,"Robertson, Colman & Stephens IV (AKA: RS & Co. IV)",1.28
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,TVM Capital GmbH,TVM Techno Venture Management - Unspecified Fund,-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,Undisclosed Firm,Undisclosed Fund,-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,Venture Founders Corp,Venture Founders Capital L.P.,-
icomXpress,04/01/1993,C901248951,7375,519130,6,5.50,30.00,13,North Atlantic Capital,"Vermont Venture Capital Fund, L.P.",-
Il Fornaio (America) Corp,01/01/1993,C000032503,5812,722110,8,8.20,37.60,7,InterWest Partners LLC,InterWest Partners IV,0.25
Il Fornaio (America) Corp,01/01/1993,C000032503,5812,722110,8,8.20,37.60,7,Mayfield Fund,Mayfield V,0.15
Il Fornaio (America) Corp,01/01/1993,C000032503,5812,722110,8,8.20,37.60,7,Undisclosed Firm,Undisclosed Fund,6.82
Il Fornaio (America) Corp,01/01/1993,C000032503,5812,722110,8,8.20,37.60,7,Undisclosed Firm,Undisclosed Fund,-
Il Fornaio (America) Corp,01/01/1993,C000032503,5812,722110,8,8.20,37.60,7,Undisclosed Firm,Undisclosed Fund,-
Il Fornaio (America) Corp,01/01/1993,C000032503,5812,722110,8,8.20,37.60,7,Undisclosed Firm,Undisclosed Fund,-
Il Fornaio (America) Corp,01/01/1993,C000032503,5812,722110,8,8.20,37.60,7,Hellman Ferri Investment Associates,Warren Hellman,0.25
Illumenex Corporation,12/01/1990,C900315879,-,-,1,0.50,0.50,2,Undisclosed Firm,Undisclosed Fund,-
Illumenex Corporation,12/01/1990,C900315879,-,-,1,0.50,0.50,2,Venture Capital Fund of New England,"Venture Capital Fund of New England II, The",0.13
"Illustra Information Technologies, Inc.",01/01/1993,C900302921,7371,541511,2,1.60,7.60,4,Accel Partners & Co Inc,"Accel III, L.P.",-
"Illustra Information Technologies, Inc.",01/01/1993,C900302921,7371,541511,2,1.60,7.60,4,Oak Investment Partners,Oak Investment Partners IV,0.40
"Illustra Information Technologies, Inc.",01/01/1993,C900302921,7371,541511,2,1.60,7.60,4,Oak Investment Partners,Oak Investment Partners V,0.39
"Illustra Information Technologies, Inc.",01/01/1993,C900302921,7371,541511,2,1.60,7.60,4,Sequoia Capital,Sequoia Capital V,-
"Illustra Information Technologies, Inc.",04/22/1994,C900302921,7371,541511,4,6.60,20.80,5,Accel Partners & Co Inc,Accel IV L.P.,0.82
"Illustra Information Technologies, Inc.",04/22/1994,C900302921,7371,541511,4,6.60,20.80,5,Morgenthaler Ventures,"Morgenthaler Venture Partners III, L.P.",2.10
"Illustra Information Technologies, Inc.",04/22/1994,C900302921,7371,541511,4,6.60,20.80,5,Oak Investment Partners,Oak Investment Partners V,0.95
"Illustra Information Technologies, Inc.",04/22/1994,C900302921,7371,541511,4,6.60,20.80,5,Sequoia Capital,Sequoia Capital V,-
"Illustra Information Technologies, Inc.",04/22/1994,C900302921,7371,541511,4,6.60,20.80,5,Trinity Ventures LLP,"Trinity Ventures I, L.P.",-
ILOG SA,12/01/1994,C000065376,7372,511210,1,5.00,27.10,4,Atlas Venture,"Atlas Venture Fund II, L.P.",0.17
ILOG SA,12/01/1994,C000065376,7372,511210,1,5.00,27.10,4,Oak Investment Partners,Oak Investment Partners VI,0.51
ILOG SA,12/01/1994,C000065376,7372,511210,1,5.00,27.10,4,Partech International,Paribas Technology,-
ILOG SA,12/01/1994,C000065376,7372,511210,1,5.00,27.10,4,SPARK Ventures PLC,Parquest Venture Partnership,-
"i-Logix, Inc.",04/01/1992,C900454537,7372,511210,5,2.68,11.60,4,ABS Ventures,ABS Ventures,0.16
"i-Logix, Inc.",04/01/1992,C900454537,7372,511210,5,2.68,11.60,4,North Bridge Venture Partners LP,North Bridge Venture Partners - Unspecified Fund,2.48
"i-Logix, Inc.",04/01/1992,C900454537,7372,511210,5,2.68,11.60,4,Oak Investment Partners,Oak Investment Partners III,0.01
"i-Logix, Inc.",04/01/1992,C900454537,7372,511210,5,2.68,11.60,4,Palmer Partners LP,"Palmer Organization III, L.P., The",0.03
"i-Logix, Inc.",11/07/1994,C900454537,7372,511210,6,4.10,11.30,4,ABS Ventures,ABS Ventures - Unspecified Fund,1.26
"i-Logix, Inc.",11/07/1994,C900454537,7372,511210,6,4.10,11.30,4,Flagship Ventures,"Morgan, Holland Fund II, L.P.",1.24
"i-Logix, Inc.",11/07/1994,C900454537,7372,511210,6,4.10,11.30,4,North Bridge Venture Partners LP,"North Bridge Venture Partners I, L.P.",1.25
"i-Logix, Inc.",11/07/1994,C900454537,7372,511210,6,4.10,11.30,4,Palmer Partners LP,"Palmer Organization III, L.P., The",0.35
Image Guided Technologies Inc,01/01/1994,C000030896,3829,334519,1,1.00,4.56,2,Undisclosed Firm,Undisclosed Fund,-
Image Guided Technologies Inc,01/01/1994,C000030896,3829,334519,1,1.00,4.56,2,Undisclosed Firm,Undisclosed Fund,0.40
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,BancBoston Capital/BancBoston Ventures,BancBoston Capital/BancBoston Ventures - Unspecified Fund,1.00
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,Scale Venture Partners,Bankamerica Capital Corp.,0.50
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,"Brentwood Associates, L.P.",Brentwood Associates IV,0.11
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,Horsley Bridge Partners LLC,HK Ventures,0.18
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,Mayfield Fund,Mayfield V,0.11
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,"New Enterprise Associates, Inc.",New Enterprise Associates III,0.10
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,St Paul Venture Capital Inc,"St. Paul Venture Capital, Inc.",0.55
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,U.S. Venture Partners,U.S. Venture Partners II,0.10
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,U.S. Venture Partners,U.S. Venture Partners III,0.09
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,Undisclosed Firm,Undisclosed Fund,-
Imaginarium LLC,07/10/1992,C901159630,5092,423920,8,3.02,33.70,11,U.S. Venture Partners,USVP/Schlein Marketing Fund,0.01
"Imc Systems Group, Inc.",10/01/1992,C900927017,7372,511210,3,0.40,2.70,3,Mvp Ventures Inc,MVP Ventures,-
"Imc Systems Group, Inc.",10/01/1992,C900927017,7372,511210,3,0.40,2.70,3,Undisclosed Firm,Undisclosed Fund,-
"Imc Systems Group, Inc.",10/01/1992,C900927017,7372,511210,3,0.40,2.70,3,Zero Stage Capital Co Inc,Zero Stage Capital I (AKA: Zero Stage Capital Equity Prtnrs),-
IMMC Corp,07/01/1988,C900316129,8731,541711,1,0.45,1.00,1,Johnston Associates Inc,"Johnston Associates, Inc.",-
IMMC Corp,03/01/1990,C900316129,8731,541711,2,0.45,2.00,3,Johnston Associates Inc,"Johnston Associates, Inc.",-
IMMC Corp,03/01/1990,C900316129,8731,541711,2,0.45,2.00,3,Undisclosed Firm,Undisclosed Fund,-
IMMC Corp,03/01/1990,C900316129,8731,541711,2,0.45,2.00,3,Undisclosed Firm,Undisclosed Fund,-
"iMotors.com, Inc.",04/24/1992,C900573998,5511,441110,1,1.60,3.10,4,Crosspoint Venture Partners,Crosspoint Venture Partners III,0.50
"iMotors.com, Inc.",04/24/1992,C900573998,5511,441110,1,1.60,3.10,4,Oak Investment Partners,Oak Investment Partners V,0.49
"iMotors.com, Inc.",04/24/1992,C900573998,5511,441110,1,1.60,3.10,4,Sprout Group,Sprout Capital VI,0.48
"iMotors.com, Inc.",04/24/1992,C900573998,5511,441110,1,1.60,3.10,4,Undisclosed Firm,Undisclosed Fund,-
"Individual, Inc.",11/01/1989,C000002407,7375,519130,1,1.04,2.60,3,Grace Ventures Corp. & Horn Venture Partners,Grace Ventures Partnership II,0.38
"Individual, Inc.",11/01/1989,C000002407,7375,519130,1,1.04,2.60,3,Undisclosed Firm,Undisclosed Fund,-
"Individual, Inc.",11/01/1989,C000002407,7375,519130,1,1.04,2.60,3,Venture Capital Fund of New England,"Venture Capital Fund of New England II, The",0.38
"Individual, Inc.",01/01/1991,C000002407,7375,519130,3,3.89,6.40,6,Aegis Venture Funds,Aegis Fund I,0.40
"Individual, Inc.",01/01/1991,C000002407,7375,519130,3,3.89,6.40,6,Alta Equity Partners,Alta Equity Partners - Unspecified Fund,1.20
"Individual, Inc.",01/01/1991,C000002407,7375,519130,3,3.89,6.40,6,Alta Equity Partners,"Alta IV, L.P.",1.02
"Individual, Inc.",01/01/1991,C000002407,7375,519130,3,3.89,6.40,6,Grace Ventures Corp. & Horn Venture Partners,Grace Ventures Corporation,0.44
"Individual, Inc.",01/01/1991,C000002407,7375,519130,3,3.89,6.40,6,Venture Capital Fund of New England,"Venture Capital Fund of New England II, The",0.39
"Individual, Inc.",01/01/1991,C000002407,7375,519130,3,3.89,6.40,6,Venture Capital Fund of New England,"Venture Capital Fund of New England, The",0.44
"Individual, Inc.",01/01/1992,C000002407,7375,519130,4,0.80,8.60,4,Aegis Venture Funds,Aegis Fund I,-
"Individual, Inc.",01/01/1992,C000002407,7375,519130,4,0.80,8.60,4,Alta Equity Partners,"Alta IV, L.P.",0.20
"Individual, Inc.",01/01/1992,C000002407,7375,519130,4,0.80,8.60,4,Grace Ventures Corp. & Horn Venture Partners,Grace Ventures Corporation,-
"Individual, Inc.",01/01/1992,C000002407,7375,519130,4,0.80,8.60,4,Venture Capital Fund of New England,"Venture Capital Fund of New England II, The",0.07
"Individual, Inc.",12/18/1992,C000002407,7375,519130,6,3.80,15.50,4,Alta Equity Partners,"Alta IV, L.P.",0.26
"Individual, Inc.",12/18/1992,C000002407,7375,519130,6,3.80,15.50,4,Kleiner Perkins Caufield & Byers LLC,"Kleiner Perkins Caufield & Byers VI, L.P.",3.00
"Individual, Inc.",12/18/1992,C000002407,7375,519130,6,3.80,15.50,4,Undisclosed Firm,Undisclosed Fund,-
"Individual, Inc.",12/18/1992,C000002407,7375,519130,6,3.80,15.50,4,Venture Capital Fund of New England,"Venture Capital Fund of New England II, The",0.32
"Industrial Services Technologies, Inc.",03/25/1992,C900571113,3443,332313,3,-,32.28,5,Apex Venture Partners LLC,Apex Investment Fund,-
"Industrial Services Technologies, Inc.",03/25/1992,C900571113,3443,332313,3,-,32.28,5,First Analysis Corp,Environmental Venture Fund,-
"Industrial Services Technologies, Inc.",03/25/1992,C900571113,3443,332313,3,-,32.28,5,GREYHOUND CAPITAL CORP,Greyhound Capital Corporation,-
"Industrial Services Technologies, Inc.",03/25/1992,C900571113,3443,332313,3,-,32.28,5,First Analysis Corp,"Productivity Fund, The",-
"Industrial Services Technologies, Inc.",03/25/1992,C900571113,3443,332313,3,-,32.28,5,RS Investment Trust,"Robertson, Colman & Stephens IV (AKA: RS & Co. IV)",-
Inference Corporation,04/16/1993,C000002408,7372,334611,7,3.50,7.85,5,aPriori Capital Partners,DLJ Venture Fund III,0.17
Inference Corporation,04/16/1993,C000002408,7372,334611,7,3.50,7.85,5,Merrill Lynch Capital Partners Inc,"ML Venture Partners II, L.P.",0.89
Inference Corporation,04/16/1993,C000002408,7372,334611,7,3.50,7.85,5,Sprout Group,Sprout Capital VI,1.07
Inference Corporation,04/16/1993,C000002408,7372,334611,7,3.50,7.85,5,Sprout Group,"Sprout Growth, L.P.",0.08
Inference Corporation,04/16/1993,C000002408,7372,334611,7,3.50,7.85,5,Undisclosed Firm,Undisclosed Fund,-
Inflabloc Pharmaceuticals Inc,04/13/1993,C901945650,2834,325412,1,3.00,7.50,4,Crosspoint Venture Partners,Crosspoint Venture Partners 1993,0.60
Inflabloc Pharmaceuticals Inc,04/13/1993,C901945650,2834,325412,1,3.00,7.50,4,Two Rivers Associates LLC,Gateway Venture Partners III,0.78
Inflabloc Pharmaceuticals Inc,04/13/1993,C901945650,2834,325412,1,3.00,7.50,4,Undisclosed Firm,Undisclosed Fund,-
Inflabloc Pharmaceuticals Inc,04/13/1993,C901945650,2834,325412,1,3.00,7.50,4,Utah Ventures,"Utah Ventures Fund I, L.P. (Utah Tech)",0.24
"Information Advantage Software, Inc.",10/20/1994,C000032929,7372,334611,4,1.00,7.60,3,Norwest Venture Partners,Norwest Venture Capital Management,-
"Information Advantage Software, Inc.",10/20/1994,C000032929,7372,334611,4,1.00,7.60,3,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,-
"Information Advantage Software, Inc.",10/20/1994,C000032929,7372,334611,4,1.00,7.60,3,St Paul Venture Capital Inc,"St. Paul Venture Capital, Inc.",-
"Information Advantage Software, Inc.",03/10/1993,C000032929,7372,334611,1,2.20,3.90,3,Norwest Venture Partners,Norwest Venture Capital Management,-
"Information Advantage Software, Inc.",03/10/1993,C000032929,7372,334611,1,2.20,3.90,3,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,0.60
"Information Advantage Software, Inc.",03/10/1993,C000032929,7372,334611,1,2.20,3.90,3,St Paul Venture Capital Inc,"St. Paul Venture Capital, Inc.",-
"Information Advantage Software, Inc.",12/15/1993,C000032929,7372,334611,2,0.05,4.40,1,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,0.05
"Information Advantage Software, Inc.",02/16/1994,C000032929,7372,334611,3,3.00,6.80,3,Norwest Venture Partners,Norwest Venture Capital Management,-
"Information Advantage Software, Inc.",02/16/1994,C000032929,7372,334611,3,3.00,6.80,3,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,0.35
"Information Advantage Software, Inc.",02/16/1994,C000032929,7372,334611,3,3.00,6.80,3,St Paul Venture Capital Inc,"St. Paul Venture Capital, Inc.",-
"Information Storage Devices, Inc.",04/01/1993,C000029857,3672,334412,4,2.10,20.50,2,Applied Technology Co Ltd,"Applied Technology Partners, L.P.",-
"Information Storage Devices, Inc.",04/01/1993,C000029857,3672,334412,4,2.10,20.50,2,Associated Venture Investors,AVI Management,-
"Information Storage Devices, Inc.",07/01/1993,C000029857,3672,334412,5,4.20,32.30,4,Applied Technology Co Ltd,"Applied Technology Partners, L.P.",-
"Information Storage Devices, Inc.",07/01/1993,C000029857,3672,334412,5,4.20,32.30,4,Associated Venture Investors,AVI Management,-
"Information Storage Devices, Inc.",07/01/1993,C000029857,3672,334412,5,4.20,32.30,4,Berkeley International Capital Corp,Berkeley International,-
"Information Storage Devices, Inc.",07/01/1993,C000029857,3672,334412,5,4.20,32.30,4,Undisclosed Firm,Undisclosed Fund,-
"Informed Access Systems, Inc.",02/09/1993,C900303890,8099,621991,1,1.70,2.60,7,American Healthcare Fund,American Healthcare Fund II,-
"Informed Access Systems, Inc.",02/09/1993,C900303890,8099,621991,1,1.70,2.60,7,Crosspoint Venture Partners,Crosspoint Venture Partners III,0.40
"Informed Access Systems, Inc.",02/09/1993,C900303890,8099,621991,1,1.70,2.60,7,Dima Ventures Inc,DIMA Ventures,-
"Informed Access Systems, Inc.",02/09/1993,C900303890,8099,621991,1,1.70,2.60,7,Falstaff Investments LP,Falstaff Investors,-
"Informed Access Systems, Inc.",02/09/1993,C900303890,8099,621991,1,1.70,2.60,7,HILL CARMAN VENTURES,"Hill Partnership III, The",0.38
"Informed Access Systems, Inc.",02/09/1993,C900303890,8099,621991,1,1.70,2.60,7,Sevin Rosen Funds,Sevin Rosen Fund IV,0.40
"Informed Access Systems, Inc.",02/09/1993,C900303890,8099,621991,1,1.70,2.60,7,Undisclosed Firm,Undisclosed Fund,-
Infoseek Corp,06/01/1994,C901376878,7375,519130,1,1.20,6.10,2,Menlo Ventures,Menlo Ventures VI,1.01
Infoseek Corp,06/01/1994,C901376878,7375,519130,1,1.20,6.10,2,Undisclosed Firm,Undisclosed Fund,-
"Innerdyne Medical, Inc.",03/23/1993,C901224787,3841,339112,6,0.50,22.20,1,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund II,0.50
Innergy Power Corporation,04/01/1990,C901416414,3691,335911,1,1.00,3.40,4,Fuse Capital,Communications Ventures I,0.23
Innergy Power Corporation,04/01/1990,C901416414,3691,335911,1,1.00,3.40,4,Equity Ventures Ltd,Equity Ventures,-
Innergy Power Corporation,04/01/1990,C901416414,3691,335911,1,1.00,3.40,4,Lefcourt Group Inc,Lefcourt Group Venture Capital Investment,-
Innergy Power Corporation,04/01/1990,C901416414,3691,335911,1,1.00,3.40,4,Undisclosed Firm,Undisclosed Fund,0.30
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,Apex Venture Partners LLC,Apex Investment Fund II,-
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,Lefcourt Group Inc,Capform Fund II,-
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,Fuse Capital,Communications Ventures I,-
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,DIVERSIFIED GROWTH ASSOCIATES,Diversified Growth Associates,-
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,Equity Ventures Ltd,Equity Ventures,-
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,J. F. Shea Co Inc,J.F. Shea & Company,-
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,Maple Leaf Capital Corp,Mapleleaf Capital Corp.,-
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,OSCCO VENTURES,Oscco Ventures,-
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,1.00
Innergy Power Corporation,04/20/1993,C901416414,3691,335911,3,6.50,11.70,10,Sundance Venture Partners L P,Sundance Ventures,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,Apex Venture Partners LLC,Apex Investment Fund II,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,Lefcourt Group Inc,Capform Fund II,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,Fuse Capital,Communications Ventures I,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,DIVERSIFIED GROWTH ASSOCIATES,Diversified Growth Associates,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,Equity Ventures Ltd,Equity Ventures,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,Hyundai Venture Investment Corp,Hyundai Venture Investment Corporation - DIF,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,J. F. Shea Co Inc,J.F. Shea & Company,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,Maple Leaf Capital Corp,Mapleleaf Capital Corp.,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,OSCCO VENTURES,Oscco Ventures,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,-
Innergy Power Corporation,04/01/1994,C901416414,3691,335911,5,1.00,16.80,11,Sundance Venture Partners L P,Sundance Ventures,-
Innergy Power Corporation,08/31/1994,C901416414,3691,335911,6,0.03,16.80,1,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,-
Innergy Power Corporation,10/13/1994,C901416414,3691,335911,7,0.12,2.30,1,Pathfinder Venture Capital Funds,Pathfinder Venture Capital Fund III,-
"Innotech, Inc.",03/01/1994,C000030433,3845,334517,1,1.55,12.40,1,Schroders PLC,Schroder US Venture Fund II,-
